time[s]	time_effective[ms]	power[1]	TO[C]	TH[C]	TOunten[C]
19	19001	0	34.102	34.137	34.160
20	20001	0	34.102	34.125	34.141
21	21001	0	34.082	34.109	34.129
22	22001	0	34.051	34.125	34.109
23	23001	0	34.043	34.090	34.070
24	24001	0	34.020	34.066	34.078
25	25001	0	34.020	34.063	34.063
26	26001	0	33.988	34.035	34.055
27	27001	0	33.969	34.039	34.035
28	28001	0	33.953	34.016	34.027
29	29001	0	33.961	34.012	34.000
30	30001	0	33.930	33.973	34.004
31	31001	0	33.937	33.969	33.992
32	32001	0	33.914	33.953	33.973
33	33001	0	33.910	33.941	33.969
34	34001	0	33.867	33.937	33.953
35	35001	0	33.867	33.926	33.922
36	36001	0	33.852	33.910	33.922
37	37001	0	33.832	33.895	33.906
38	38001	0	33.832	33.867	33.887
39	39001	0	33.805	33.848	33.867
40	40001	0	33.793	33.840	33.852
41	41001	0	33.789	33.824	33.852
42	42001	0	33.797	33.820	33.820
43	43001	0	33.758	33.816	33.824
44	44001	0	33.750	33.777	33.805
45	45001	0	33.742	33.781	33.785
46	46001	0	33.730	33.773	33.773
47	47001	0	33.711	33.746	33.773
48	48001	0	33.684	33.727	33.750
49	49001	0	33.688	33.730	33.730
50	50001	0	33.656	33.695	33.734
51	51001	0	33.672	33.703	33.730
52	52001	0	33.645	33.676	33.695
53	53001	0	33.629	33.668	33.684
54	54001	0	33.621	33.660	33.672
55	55001	0	33.621	33.645	33.656
56	56001	0	33.602	33.621	33.648
57	57001	0	33.590	33.621	33.621
58	58001	0	33.574	33.605	33.621
59	59001	0	33.555	33.617	33.602
60	60001	0	33.539	33.578	33.602
61	61001	0	33.535	33.590	33.574
62	62001	0	33.516	33.563	33.570
63	63000	0	33.504	33.551	33.555
64	64001	0	33.492	33.543	33.539
65	65001	0	33.496	33.527	33.535
66	66001	0	33.465	33.508	33.535
67	67001	0	33.469	33.492	33.516
68	68001	0	33.441	33.477	33.496
69	69001	0	33.430	33.480	33.496
70	70001	0	33.426	33.461	33.473
71	71001	0	33.422	33.457	33.469
72	72001	0	33.395	33.445	33.449
73	73001	0	33.379	33.414	33.434
74	74001	0	33.359	33.410	33.422
75	75001	0	33.371	33.395	33.434
76	76001	0	33.348	33.379	33.410
77	77001	0	33.352	33.387	33.398
78	78001	0	33.336	33.359	33.391
79	79001	0	33.312	33.340	33.367
80	80001	0	33.301	33.328	33.363
81	81001	0	33.281	33.332	33.344
82	82001	0	33.289	33.332	33.328
83	83001	0	33.258	33.285	33.320
84	84001	0	33.270	33.289	33.305
85	85001	0	33.234	33.266	33.297
86	86001	0	33.223	33.273	33.305
87	87001	0	33.211	33.262	33.258
88	88001	0	33.215	33.254	33.254
89	89001	0	33.188	33.238	33.246
90	90001	0	33.188	33.219	33.219
91	91001	0	33.168	33.211	33.227
92	92001	0	33.164	33.195	33.215
93	93001	0	33.160	33.191	33.203
94	94001	0	33.137	33.160	33.180
95	95000	0	33.137	33.152	33.180
96	96001	0	33.129	33.145	33.164
97	97001	0	33.098	33.121	33.168
98	98001	0	33.098	33.125	33.141
99	99001	0	33.086	33.109	33.125
100	100001	0	33.082	33.105	33.113
101	101001	0	33.063	33.094	33.121
102	102001	0	33.047	33.082	33.094
103	103001	0	33.035	33.059	33.074
104	104001	0	33.035	33.047	33.078
105	105001	0	33.023	33.039	33.059
106	106001	0	33.008	33.020	33.047
107	107001	0	33.004	33.012	33.043
108	108001	0	32.961	33.016	33.008
109	109001	0	32.969	32.996	33.023
110	110001	0	32.957	32.984	33.023
111	111000	0	32.949	32.988	32.996
112	112001	0	32.945	32.977	32.977
113	113001	0	32.934	32.977	32.969
114	114001	0	32.934	32.930	32.969
115	115001	0	32.918	32.930	32.953
116	116001	0	32.898	32.918	32.918
117	117001	0	32.891	32.914	32.938
118	118001	0	32.871	32.887	32.910
119	119001	0	32.875	32.883	32.898
120	120001	0	32.848	32.859	32.902
121	121001	0	32.840	32.875	32.879
122	122001	0	32.828	32.867	32.867
123	123001	0	32.832	32.840	32.887
124	124001	0	32.805	32.832	32.840
125	125001	0	32.785	32.820	32.859
126	126000	0	32.785	32.805	32.832
127	127001	0	32.762	32.797	32.824
128	128001	0	32.770	32.805	32.801
129	129001	0	32.758	32.781	32.801
130	130001	0	32.750	32.770	32.777
131	131001	0	32.734	32.766	32.773
132	132001	0	32.715	32.734	32.773
133	133001	0	32.734	32.734	32.758
134	134001	0	32.703	32.730	32.750
135	135001	0	32.703	32.707	32.742
136	136001	0	32.687	32.691	32.711
137	137001	0	32.676	32.684	32.723
138	138001	0	32.660	32.684	32.699
139	139001	0	32.648	32.668	32.699
140	140001	0	32.652	32.656	32.684
141	141000	0	32.609	32.656	32.672
142	142001	0	32.629	32.648	32.660
143	143001	0	32.609	32.637	32.652
144	144001	0	32.594	32.617	32.637
145	145001	0	32.582	32.602	32.609
146	146001	0	32.574	32.586	32.609
147	147001	0	32.570	32.594	32.605
148	148001	0	32.555	32.574	32.602
149	149001	0	32.547	32.566	32.582
150	150001	0	32.543	32.551	32.563
151	151001	0	32.516	32.555	32.578
152	152001	0	32.520	32.539	32.570
153	153001	0	32.512	32.523	32.531
154	154001	0	32.492	32.520	32.531
155	155001	0	32.492	32.512	32.535
156	156000	0	32.484	32.484	32.520
157	157001	0	32.469	32.488	32.508
158	158001	0	32.465	32.469	32.488
159	159001	0	32.449	32.477	32.484
160	160001	0	32.430	32.461	32.457
161	161001	0	32.426	32.449	32.453
162	162001	0	32.418	32.414	32.453
163	163001	0	32.406	32.410	32.430
164	164001	0	32.402	32.406	32.426
165	165001	0	32.398	32.391	32.418
166	166001	0	32.379	32.383	32.418
167	167001	0	32.367	32.379	32.414
168	168001	0	32.363	32.371	32.387
169	169001	0	32.355	32.375	32.395
170	170001	0	32.340	32.336	32.363
171	171000	0	32.320	32.332	32.359
172	172001	0	32.309	32.328	32.359
173	173001	0	32.313	32.324	32.336
174	174001	0	32.293	32.309	32.336
175	175001	0	32.293	32.297	32.320
176	176001	0	32.262	32.277	32.301
177	177001	0	32.270	32.297	32.301
178	178001	0	32.250	32.266	32.293
179	179001	0	32.242	32.258	32.262
180	180001	0	32.246	32.258	32.266
181	181001	0	32.223	32.242	32.258
182	182001	0	32.215	32.234	32.250
183	183001	0	32.215	32.203	32.219
184	184001	0	32.203	32.195	32.230
185	185001	0	32.188	32.195	32.234
186	186000	0	32.172	32.172	32.215
187	187001	0	32.168	32.172	32.211
188	188001	0	32.148	32.148	32.188
189	189001	0	32.156	32.160	32.195
190	190001	0	32.145	32.145	32.180
191	191001	0	32.133	32.129	32.180
192	192001	0	32.102	32.129	32.156
193	193001	0	32.121	32.117	32.129
194	194001	0	32.102	32.105	32.133
195	195001	0	32.090	32.098	32.133
196	196001	0	32.074	32.098	32.105
197	197001	0	32.074	32.082	32.090
198	198001	0	32.051	32.070	32.105
199	199001	0	32.043	32.047	32.074
200	200001	0	32.043	32.047	32.098
201	201000	0	32.035	32.047	32.059
202	202001	0	32.023	32.031	32.062
203	203001	0	32.027	32.016	32.062
204	204001	0	32.023	32.027	32.059
205	205001	0	32.008	31.996	32.039
206	206001	0	31.996	31.984	32.027
207	207001	0	31.973	31.969	32.004
208	208001	0	31.977	31.961	32.008
209	209001	0	31.965	31.957	32.008
210	210001	0	31.945	31.961	31.984
211	211001	0	31.941	31.953	31.969
212	212001	0	31.930	31.926	31.961
213	213001	0	31.934	31.926	31.957
214	214001	0	31.914	31.914	31.945
215	215001	0	31.922	31.918	31.941
216	216000	0	31.898	31.906	31.934
217	217001	0	31.887	31.883	31.934
218	218001	0	31.875	31.879	31.918
219	219001	0	31.863	31.879	31.906
220	220001	0	31.855	31.871	31.895
221	221001	0	31.852	31.836	31.863
222	222001	0	31.844	31.852	31.871
223	223001	0	31.820	31.832	31.859
224	224001	0	31.824	31.836	31.871
225	225001	0	31.816	31.813	31.844
226	226001	0	31.813	31.805	31.828
227	227001	0	31.797	31.805	31.813
228	228001	0	31.781	31.781	31.824
229	229001	0	31.785	31.781	31.816
230	230001	0	31.773	31.754	31.777
231	231000	0	31.766	31.770	31.777
232	232001	0	31.762	31.766	31.766
233	233001	0	31.746	31.754	31.773
234	234001	0	31.730	31.727	31.773
235	235001	0	31.715	31.703	31.758
236	236001	0	31.727	31.723	31.746
237	237001	0	31.707	31.707	31.738
238	238001	0	31.695	31.691	31.730
239	239001	0	31.699	31.676	31.707
240	240001	0	31.684	31.672	31.699
241	241001	0	31.676	31.676	31.707
242	242001	0	31.680	31.648	31.703
243	243001	0	31.660	31.660	31.680
244	244001	0	31.672	31.645	31.680
245	245001	0	31.629	31.637	31.668
246	246000	0	31.633	31.621	31.660
247	247001	0	31.609	31.602	31.660
248	248001	0	31.621	31.586	31.645
249	249001	0	31.605	31.594	31.641
250	250001	0	31.590	31.586	31.613
251	251001	0	31.590	31.586	31.617
252	252001	0	31.590	31.570	31.609
253	253001	0	31.566	31.551	31.594
254	254001	0	31.574	31.555	31.582
255	255001	0	31.563	31.547	31.570
256	256001	0	31.551	31.543	31.566
257	257001	0	31.551	31.523	31.563
258	258001	0	31.531	31.520	31.547
259	259001	0	31.512	31.504	31.555
260	260001	0	31.504	31.516	31.543
261	261001	0	31.500	31.500	31.512
262	262001	0	31.496	31.477	31.504
263	263001	0	31.488	31.484	31.508
264	264001	0	31.477	31.473	31.500
265	265001	0	31.473	31.457	31.488
266	266001	0	31.461	31.453	31.477
267	267001	0	31.445	31.449	31.484
268	268001	0	31.430	31.430	31.461
269	269001	0	31.445	31.414	31.449
270	270001	0	31.422	31.418	31.445
271	271001	0	31.430	31.387	31.445
272	272001	0	31.418	31.383	31.437
273	273001	0	31.395	31.387	31.426
274	274001	0	31.391	31.371	31.406
275	275001	0	31.383	31.371	31.414
276	276000	0	31.383	31.359	31.395
277	277001	0	31.371	31.352	31.395
278	278001	0	31.355	31.355	31.383
279	279001	0	31.344	31.348	31.383
280	280001	0	31.344	31.320	31.383
281	281001	0	31.316	31.309	31.355
282	282001	0	31.320	31.309	31.355
283	283001	0	31.324	31.309	31.348
284	284001	0	31.320	31.297	31.328
285	285001	0	31.297	31.285	31.344
286	286001	0	31.293	31.281	31.313
287	287001	0	31.285	31.258	31.332
288	288001	0	31.281	31.266	31.289
289	289001	0	31.273	31.246	31.289
290	290001	0	31.254	31.238	31.297
291	291000	0	31.250	31.242	31.285
292	292001	0	31.242	31.230	31.270
293	293001	0	31.238	31.211	31.270
294	294001	0	31.223	31.215	31.242
295	295001	0	31.223	31.195	31.227
296	296001	0	31.230	31.199	31.230
297	297001	0	31.215	31.164	31.219
298	298001	0	31.203	31.168	31.223
299	299001	0	31.195	31.172	31.211
300	300001	1	31.172	31.160	31.203
301	301001	1	31.172	31.281	31.195
302	302000	1	31.164	31.848	31.180
303	303001	1	31.148	32.637	31.188
304	304001	1	31.152	33.465	31.207
305	305001	1	31.188	34.258	31.219
306	306000	1	31.199	34.980	31.258
307	307001	1	31.238	35.672	31.301
308	308001	1	31.281	36.289	31.340
309	309001	1	31.332	36.852	31.406
310	310001	1	31.391	37.371	31.457
311	311001	1	31.457	37.852	31.539
312	312001	1	31.520	38.250	31.613
313	313001	1	31.598	38.652	31.680
314	314001	1	31.695	39.020	31.773
315	315001	1	31.770	39.363	31.848
316	316001	1	31.844	39.668	31.941
317	317001	1	31.941	39.980	32.047
318	318001	1	32.023	40.254	32.121
319	319001	1	32.102	40.512	32.207
320	320001	1	32.195	40.785	32.309
321	321001	1	32.301	41.004	32.398
322	322000	1	32.391	41.223	32.496
323	323001	1	32.473	41.430	32.582
324	324001	1	32.559	41.641	32.660
325	325001	1	32.648	41.840	32.734
326	326001	1	32.734	42.012	32.848
327	327001	1	32.809	42.156	32.918
328	328001	1	32.906	42.367	33.004
329	329001	1	33.000	42.512	33.102
330	330001	1	33.066	42.656	33.184
331	331001	1	33.152	42.816	33.285
332	332001	1	33.246	42.969	33.332
333	333001	1	33.328	43.109	33.430
334	334001	1	33.418	43.234	33.520
335	335001	1	33.488	43.352	33.590
336	336001	1	33.555	43.480	33.668
337	337000	1	33.637	43.598	33.750
338	338001	1	33.715	43.723	33.828
339	339001	1	33.793	43.812	33.910
340	340001	1	33.883	43.945	33.969
341	341001	1	33.941	44.043	34.047
342	342001	1	34.020	44.145	34.117
343	343001	1	34.094	44.246	34.191
344	344001	1	34.156	44.363	34.262
345	345001	1	34.211	44.441	34.320
346	346001	1	34.305	44.539	34.406
347	347001	1	34.371	44.633	34.469
348	348001	1	34.414	44.723	34.535
349	349001	1	34.512	44.816	34.625
350	350001	1	34.543	44.898	34.672
351	351001	1	34.633	44.996	34.727
352	352000	1	34.684	45.059	34.801
353	353001	1	34.762	45.148	34.855
354	354001	1	34.828	45.211	34.922
355	355001	1	34.871	45.297	34.980
356	356001	1	34.938	45.371	35.047
357	357001	1	34.988	45.449	35.094
358	358001	1	35.051	45.512	35.176
359	359001	1	35.121	45.602	35.207
360	360001	1	35.164	45.660	35.277
361	361001	1	35.227	45.727	35.344
362	362001	1	35.289	45.789	35.387
363	363001	1	35.359	45.863	35.465
364	364001	1	35.414	45.945	35.516
365	365001	1	35.461	46.008	35.555
366	366001	1	35.516	46.078	35.617
367	367000	1	35.582	46.129	35.664
368	368001	1	35.617	46.191	35.715
369	369001	1	35.688	46.262	35.777
370	370001	1	35.727	46.328	35.824
371	371001	1	35.777	46.379	35.891
372	372001	1	35.812	46.441	35.926
373	373001	1	35.867	46.492	35.973
374	374001	1	35.949	46.566	36.035
375	375001	1	35.988	46.617	36.098
376	376001	1	36.035	46.672	36.156
377	377001	1	36.086	46.719	36.176
378	378001	1	36.121	46.793	36.238
379	379001	1	36.160	46.840	36.289
380	380001	1	36.215	46.906	36.316
381	381001	1	36.246	46.961	36.395
382	382000	1	36.313	47.004	36.437
383	383001	1	36.379	47.059	36.469
384	384001	1	36.410	47.113	36.523
385	385001	1	36.453	47.164	36.547
386	386001	1	36.496	47.215	36.617
387	387001	1	36.563	47.254	36.656
388	388001	1	36.598	47.320	36.699
389	389001	1	36.641	47.371	36.746
390	390001	1	36.684	47.402	36.773
391	391001	1	36.738	47.465	36.840
392	392001	1	36.750	47.508	36.879
393	393001	1	36.820	47.555	36.918
394	394001	1	36.867	47.602	36.957
395	395001	1	36.902	47.652	37.012
396	396001	1	36.949	47.711	37.062
397	397000	1	36.984	47.742	37.094
398	398001	1	37.031	47.801	37.145
399	399001	1	37.086	47.848	37.172
400	400001	1	37.109	47.902	37.215
401	401001	1	37.148	47.941	37.262
402	402001	1	37.199	47.973	37.309
403	403001	1	37.211	48.023	37.344
404	404001	1	37.277	48.082	37.391
405	405001	1	37.309	48.129	37.422
406	406001	1	37.367	48.145	37.469
407	407001	1	37.398	48.199	37.512
408	408001	1	37.438	48.246	37.559
409	409001	1	37.477	48.281	37.570
410	410001	1	37.520	48.332	37.617
411	411001	1	37.563	48.395	37.676
412	412000	1	37.578	48.434	37.707
413	413001	1	37.645	48.473	37.742
414	414001	1	37.676	48.523	37.789
415	415001	1	37.707	48.555	37.820
416	416001	1	37.762	48.582	37.871
417	417001	1	37.801	48.633	37.918
418	418001	1	37.824	48.676	37.938
419	419001	1	37.867	48.703	37.984
420	420001	1	37.898	48.750	38.027
421	421001	1	37.938	48.805	38.031
422	422001	1	37.969	48.848	38.086
423	423001	1	38.020	48.875	38.125
424	424001	1	38.051	48.930	38.168
425	425001	1	38.086	48.965	38.191
426	426001	1	38.137	49.012	38.223
427	427000	1	38.152	49.043	38.297
428	428001	1	38.184	49.090	38.301
429	429001	1	38.223	49.109	38.352
430	430001	1	38.258	49.176	38.379
431	431001	1	38.293	49.203	38.434
432	432001	1	38.340	49.238	38.465
433	433001	1	38.379	49.273	38.516
434	434001	1	38.430	49.320	38.543
435	435001	1	38.441	49.355	38.570
436	436001	1	38.473	49.387	38.578
437	437001	1	38.527	49.422	38.625
438	438001	1	38.535	49.449	38.676
439	439001	1	38.566	49.484	38.688
440	440001	1	38.617	49.535	38.750
441	441001	1	38.660	49.590	38.750
442	442000	1	38.691	49.598	38.813
443	443001	1	38.723	49.633	38.848
444	444001	1	38.754	49.680	38.871
445	445001	1	38.805	49.719	38.922
446	446001	1	38.832	49.758	38.965
447	447001	1	38.871	49.793	38.977
448	448001	1	38.895	49.836	39.016
449	449001	1	38.926	49.875	39.035
450	450001	1	38.961	49.898	39.066
451	451001	1	38.980	49.953	39.109
452	452001	1	39.023	49.965	39.152
453	453001	1	39.059	49.996	39.184
454	454001	1	39.109	50.023	39.219
455	455001	1	39.102	50.070	39.250
456	456001	1	39.156	50.113	39.277
457	457000	1	39.184	50.152	39.316
458	458001	1	39.215	50.188	39.352
459	459001	1	39.250	50.215	39.379
460	460001	1	39.285	50.238	39.398
461	461001	1	39.309	50.281	39.445
462	462001	1	39.355	50.285	39.477
463	463001	1	39.367	50.344	39.512
464	464001	1	39.418	50.375	39.539
465	465001	1	39.438	50.398	39.570
466	466001	1	39.461	50.445	39.570
467	467001	1	39.504	50.477	39.617
468	468001	1	39.508	50.512	39.676
469	469001	1	39.555	50.555	39.688
470	470001	1	39.602	50.574	39.727
471	471001	1	39.637	50.605	39.758
472	472000	1	39.645	50.633	39.781
473	473001	1	39.684	50.668	39.805
474	474001	1	39.711	50.699	39.844
475	475001	1	39.742	50.738	39.887
476	476001	1	39.770	50.773	39.898
477	477001	1	39.801	50.793	39.941
478	478001	1	39.832	50.840	39.965
479	479001	1	39.883	50.855	40.004
480	480001	1	39.906	50.879	40.039
481	481001	1	39.934	50.910	40.051
482	482001	1	39.957	50.953	40.094
483	483001	1	39.980	50.977	40.109
484	484001	1	40.023	51.020	40.156
485	485001	1	40.059	51.043	40.160
486	486001	1	40.082	51.070	40.203
487	487000	1	40.098	51.113	40.223
488	488001	1	40.117	51.141	40.258
489	489001	1	40.168	51.172	40.281
490	490001	1	40.188	51.203	40.324
491	491001	1	40.203	51.211	40.348
492	492001	1	40.238	51.246	40.375
493	493001	1	40.262	51.270	40.422
494	494001	1	40.301	51.324	40.441
495	495001	1	40.344	51.344	40.453
496	496001	1	40.367	51.383	40.496
497	497001	1	40.379	51.418	40.516
498	498001	1	40.410	51.434	40.539
499	499001	1	40.449	51.461	40.582
500	500001	1	40.461	51.500	40.598
501	501001	1	40.496	51.516	40.633
502	502000	1	40.516	51.547	40.652
503	503001	1	40.543	51.574	40.684
504	504001	1	40.582	51.613	40.711
505	505001	1	40.617	51.617	40.734
506	506001	1	40.641	51.660	40.770
507	507001	1	40.660	51.699	40.801
508	508001	1	40.676	51.719	40.820
509	509001	1	40.699	51.738	40.848
510	510001	1	40.742	51.781	40.891
511	511001	1	40.766	51.789	40.902
512	512001	1	40.785	51.840	40.930
513	513001	1	40.813	51.855	40.945
514	514001	1	40.852	51.871	40.973
515	515001	1	40.879	51.918	41.004
516	516001	1	40.895	51.926	41.059
517	517000	1	40.910	51.961	41.063
518	518001	1	40.961	51.988	41.082
519	519001	1	40.969	52.004	41.121
520	520001	1	41.012	52.043	41.148
521	521001	1	41.023	52.070	41.172
522	522001	1	41.043	52.090	41.195
523	523001	1	41.082	52.113	41.219
524	524001	1	41.117	52.141	41.258
525	525001	1	41.133	52.188	41.270
526	526001	1	41.148	52.203	41.312
527	527001	1	41.172	52.234	41.316
528	528001	1	41.215	52.262	41.355
529	529001	1	41.242	52.270	41.383
530	530001	1	41.258	52.316	41.418
531	531001	1	41.270	52.332	41.422
532	532000	1	41.301	52.363	41.445
533	533001	1	41.340	52.395	41.469
534	534001	1	41.379	52.414	41.508
535	535001	1	41.367	52.441	41.539
536	536001	1	41.410	52.473	41.559
537	537001	1	41.414	52.469	41.574
538	538001	1	41.461	52.527	41.602
539	539001	1	41.484	52.551	41.633
540	540001	1	41.500	52.559	41.648
541	541001	1	41.508	52.586	41.672
542	542001	1	41.551	52.617	41.699
543	543001	1	41.574	52.641	41.723
544	544001	1	41.605	52.668	41.754
545	545001	1	41.629	52.691	41.770
546	546001	1	41.645	52.719	41.813
547	547000	1	41.672	52.750	41.824
548	548001	1	41.691	52.770	41.852
549	549001	1	41.727	52.793	41.879
550	550001	1	41.750	52.809	41.902
551	551001	1	41.781	52.840	41.934
552	552001	1	41.801	52.852	41.937
553	553001	1	41.805	52.875	41.969
554	554001	1	41.844	52.902	41.992
555	555001	1	41.879	52.926	42.004
556	556001	1	41.875	52.957	42.043
557	557001	1	41.918	52.973	42.063
558	558001	1	41.937	52.996	42.082
559	559001	1	41.961	53.027	42.109
560	560001	1	41.988	53.051	42.129
561	561001	1	42.000	53.063	42.156
562	562000	1	42.027	53.098	42.180
563	563001	1	42.051	53.117	42.207
564	564001	1	42.066	53.148	42.223
565	565001	1	42.105	53.145	42.254
566	566001	1	42.125	53.191	42.262
567	567001	1	42.148	53.223	42.301
568	568001	1	42.180	53.211	42.320
569	569001	1	42.191	53.266	42.332
570	570001	1	42.219	53.297	42.367
571	571001	1	42.238	53.297	42.379
572	572001	1	42.266	53.324	42.414
573	573001	1	42.289	53.352	42.406
574	574001	1	42.297	53.387	42.461
575	575001	1	42.320	53.387	42.480
576	576001	1	42.355	53.418	42.508
577	577001	1	42.367	53.434	42.523
578	578000	1	42.398	53.465	42.543
579	579001	1	42.438	53.500	42.551
580	580001	1	42.438	53.496	42.582
581	581001	1	42.449	53.535	42.594
582	582001	1	42.465	53.539	42.641
583	583001	1	42.516	53.551	42.641
584	584001	1	42.508	53.602	42.680
585	585001	1	42.543	53.613	42.684
586	586001	1	42.570	53.637	42.715
587	587001	1	42.586	53.660	42.719
588	588001	1	42.613	53.676	42.754
589	589001	1	42.641	53.699	42.773
590	590001	1	42.660	53.711	42.801
591	591001	1	42.676	53.758	42.828
592	592001	1	42.707	53.773	42.836
593	593000	1	42.719	53.777	42.871
594	594001	1	42.738	53.801	42.879
595	595001	1	42.746	53.820	42.906
596	596001	1	42.773	53.852	42.922
597	597001	1	42.801	53.867	42.965
598	598001	1	42.832	53.887	42.984
599	599001	1	42.848	53.922	42.980
600	600001	1	42.871	53.941	43.012
601	601001	1	42.887	53.949	43.023
602	602001	1	42.910	53.957	43.051
603	603001	1	42.926	54.000	43.066
604	604001	1	42.973	54.008	43.098
605	605001	1	42.977	54.031	43.109
606	606001	1	42.992	54.043	43.121
607	607001	1	43.008	54.078	43.168
608	608000	1	43.031	54.113	43.176
609	609001	1	43.047	54.125	43.191
610	610001	1	43.094	54.156	43.227
611	611001	1	43.090	54.176	43.242
612	612001	1	43.113	54.188	43.262
613	613001	1	43.141	54.184	43.293
614	614001	1	43.191	54.227	43.305
615	615001	1	43.172	54.238	43.328
616	616001	1	43.203	54.266	43.332
617	617001	1	43.227	54.289	43.379
618	618001	1	43.238	54.305	43.371
619	619001	1	43.266	54.316	43.406
620	620001	1	43.277	54.348	43.406
621	621001	1	43.297	54.375	43.449
622	622001	1	43.324	54.379	43.473
623	623000	1	43.332	54.391	43.484
624	624001	1	43.348	54.414	43.508
625	625001	1	43.375	54.426	43.539
626	626001	1	43.406	54.457	43.547
627	627001	1	43.395	54.484	43.555
628	628001	1	43.438	54.508	43.586
629	629001	1	43.449	54.539	43.598
630	630001	1	43.453	54.535	43.621
631	631001	1	43.500	54.559	43.648
632	632001	1	43.492	54.578	43.652
633	633001	1	43.539	54.609	43.676
634	634001	1	43.543	54.617	43.695
635	635001	1	43.566	54.637	43.719
636	636001	1	43.598	54.652	43.738
637	637001	1	43.605	54.656	43.770
638	638000	1	43.613	54.691	43.770
639	639001	1	43.641	54.688	43.785
640	640001	1	43.672	54.738	43.805
641	641001	1	43.676	54.746	43.832
642	642001	1	43.695	54.754	43.836
643	643001	1	43.719	54.781	43.852
644	644001	1	43.730	54.801	43.883
645	645001	1	43.754	54.809	43.902
646	646001	1	43.758	54.816	43.926
647	647001	1	43.781	54.844	43.941
648	648001	1	43.816	54.855	43.969
649	649001	1	43.832	54.875	43.977
650	650001	1	43.824	54.898	43.984
651	651001	1	43.863	54.926	44.012
652	652001	1	43.895	54.938	44.020
653	653000	1	43.887	54.969	44.043
654	654001	1	43.902	54.973	44.055
655	655001	1	43.941	54.992	44.082
656	656001	1	43.945	54.996	44.090
657	657001	1	43.973	55.023	44.105
658	658001	1	44.020	55.051	44.145
659	659001	1	44.016	55.074	44.156
660	660001	1	44.020	55.094	44.168
661	661001	1	44.047	55.098	44.199
662	662001	1	44.063	55.125	44.234
663	663001	1	44.066	55.133	44.234
664	664001	1	44.102	55.176	44.234
665	665001	1	44.121	55.164	44.266
666	666001	1	44.121	55.184	44.277
667	667001	1	44.137	55.207	44.309
668	668000	1	44.168	55.219	44.301
669	669001	1	44.188	55.227	44.324
670	670001	1	44.195	55.250	44.355
671	671001	1	44.207	55.273	44.363
672	672001	1	44.223	55.293	44.379
673	673001	1	44.254	55.301	44.418
674	674001	1	44.270	55.320	44.406
675	675001	1	44.270	55.344	44.434
676	676001	1	44.309	55.359	44.473
677	677001	1	44.324	55.375	44.469
678	678001	1	44.332	55.398	44.473
679	679001	1	44.348	55.398	44.504
680	680001	1	44.383	55.430	44.520
681	681001	1	44.395	55.438	44.551
682	682001	1	44.391	55.465	44.578
683	683000	1	44.410	55.477	44.547
684	684001	1	44.426	55.492	44.590
685	685001	1	44.453	55.527	44.602
686	686001	1	44.477	55.523	44.598
687	687001	1	44.484	55.551	44.641
688	688001	1	44.496	55.566	44.672
689	689001	1	44.516	55.582	44.668
690	690001	1	44.531	55.586	44.680
691	691001	1	44.559	55.602	44.719
692	692001	1	44.563	55.602	44.715
693	693001	1	44.594	55.629	44.738
694	694001	1	44.605	55.660	44.770
695	695001	1	44.613	55.672	44.773
696	696001	1	44.641	55.687	44.797
697	697001	1	44.660	55.699	44.813
698	698000	1	44.660	55.707	44.844
699	699001	1	44.684	55.734	44.832
700	700001	1	44.695	55.766	44.848
701	701001	1	44.703	55.762	44.855
702	702001	1	44.738	55.781	44.887
703	703001	1	44.746	55.793	44.906
704	704001	1	44.746	55.801	44.930
705	705001	1	44.762	55.816	44.934
706	706001	1	44.797	55.816	44.957
707	707001	1	44.809	55.852	44.957
708	708001	1	44.809	55.871	44.961
709	709001	1	44.828	55.855	45.000
710	710001	1	44.848	55.883	45.008
711	711001	1	44.863	55.895	45.012
712	712001	1	44.887	55.914	45.035
713	713000	1	44.902	55.926	45.062
714	714001	1	44.914	55.957	45.074
715	715001	1	44.926	55.969	45.055
716	716001	1	44.945	55.996	45.109
717	717001	1	44.945	55.984	45.121
718	718001	1	44.992	56.004	45.133
719	719001	1	44.984	56.023	45.152
720	720001	1	45.008	56.047	45.168
721	721001	1	45.027	56.066	45.191
722	722001	1	45.027	56.070	45.195
723	723001	1	45.055	56.082	45.215
724	724001	1	45.062	56.102	45.215
725	725001	1	45.082	56.129	45.242
726	726001	1	45.094	56.152	45.273
727	727001	1	45.113	56.160	45.281
728	728000	1	45.133	56.168	45.289
729	729001	1	45.133	56.168	45.320
730	730001	1	45.141	56.199	45.309
731	731001	1	45.188	56.207	45.320
732	732001	1	45.176	56.215	45.340
733	733001	1	45.195	56.242	45.359
734	734001	1	45.215	56.266	45.375
735	735001	1	45.234	56.277	45.383
736	736001	1	45.258	56.273	45.402
737	737001	1	45.266	56.289	45.414
738	738001	1	45.266	56.312	45.418
739	739001	1	45.293	56.324	45.453
740	740001	1	45.293	56.336	45.473
741	741001	1	45.309	56.352	45.469
742	742001	1	45.344	56.371	45.496
743	743000	1	45.355	56.387	45.500
744	744001	1	45.359	56.395	45.508
745	745001	1	45.379	56.402	45.539
746	746001	1	45.398	56.422	45.551
747	747001	1	45.406	56.438	45.566
748	748001	1	45.418	56.449	45.570
749	749001	1	45.418	56.449	45.602
750	750001	1	45.434	56.465	45.613
751	751001	1	45.477	56.457	45.617
752	752001	1	45.449	56.512	45.629
