time[s]	time_effective[ms]	power[1]	TO[C]	TH[C]	TOunten[C]
1948	1948001	1	45.375	51.871	45.352
1949	1949001	1	45.383	51.910	45.352
1950	1950001	1	45.383	51.891	45.359
1951	1951001	1	45.379	51.887	45.359
1952	1952000	1	45.379	51.906	45.352
1953	1953001	1	45.398	51.906	45.363
1954	1954001	1	45.391	51.879	45.367
1955	1955001	1	45.379	51.898	45.363
1956	1956001	1	45.383	51.922	45.371
1957	1957001	1	45.395	51.898	45.363
1958	1958001	1	45.406	51.918	45.367
1959	1959001	1	45.402	51.910	45.371
1960	1960001	1	45.398	51.910	45.371
1961	1961001	1	45.398	51.914	45.371
1962	1962001	1	45.402	51.922	45.367
1963	1963001	1	45.414	51.898	45.379
1964	1964001	1	45.402	51.910	45.375
1965	1965001	1	45.410	51.918	45.395
1966	1966000	1	45.391	51.910	45.371
1967	1967001	1	45.395	51.910	45.371
1968	1968001	1	45.414	51.922	45.387
1969	1969001	1	45.410	51.918	45.395
1970	1970001	1	45.414	51.922	45.375
1971	1971001	1	45.406	51.922	45.387
1972	1972001	1	45.418	51.941	45.395
1973	1973001	1	45.418	51.926	45.387
1974	1974001	1	45.434	51.922	45.402
1975	1975001	1	45.398	51.934	45.387
1976	1976001	1	45.398	51.934	45.406
1977	1977001	1	45.430	51.930	45.387
1978	1978001	1	45.410	51.934	45.398
1979	1979001	1	45.430	51.910	45.414
1980	1980001	1	45.410	51.918	45.430
1981	1981000	1	45.418	51.941	45.395
1982	1982001	1	45.445	51.934	45.406
1983	1983001	1	45.426	51.918	45.418
1984	1984001	1	45.418	51.934	45.398
1985	1985001	1	45.434	51.941	45.430
1986	1986001	1	45.430	51.969	45.410
1987	1987001	1	45.438	51.937	45.410
1988	1988001	1	45.445	51.930	45.422
1989	1989001	1	45.449	51.934	45.410
1990	1990001	1	45.438	51.953	45.422
1991	1991001	1	45.461	51.953	45.418
1992	1992001	1	45.438	51.965	45.422
1993	1993001	1	45.434	51.945	45.406
1994	1994001	1	45.441	51.945	45.422
1995	1995000	1	45.445	51.953	45.426
1996	1996001	1	45.453	51.949	45.434
1997	1997001	1	45.449	51.949	45.422
1998	1998001	1	45.457	51.953	45.430
1999	1999001	1	45.449	51.957	45.438
2000	2000001	1	45.449	51.957	45.426
2001	2001001	1	45.453	51.957	45.418
2002	2002001	1	45.453	51.965	45.426
2003	2003001	1	45.469	51.980	45.414
2004	2004001	1	45.453	51.945	45.426
2005	2005001	1	45.461	51.965	45.449
2006	2006001	1	45.469	51.973	45.434
2007	2007001	1	45.457	51.961	45.445
2008	2008001	1	45.477	51.980	45.457
2009	2009000	1	45.469	51.969	45.441
2010	2010001	1	45.461	51.988	45.445
2011	2011001	1	45.465	51.973	45.457
2012	2012001	1	45.469	51.980	45.441
2013	2013001	1	45.465	51.977	45.445
2014	2014001	1	45.492	51.965	45.457
2015	2015001	1	45.480	51.977	45.453
2016	2016001	1	45.480	52.012	45.469
2017	2017001	1	45.484	51.992	45.441
2018	2018001	1	45.488	51.992	45.453
2019	2019001	1	45.500	52.000	45.461
2020	2020001	1	45.492	51.996	45.457
2021	2021001	1	45.500	51.992	45.473
2022	2022001	1	45.484	51.988	45.473
2023	2023000	1	45.484	52.000	45.469
2024	2024001	1	45.492	51.996	45.461
2025	2025001	1	45.488	51.992	45.461
2026	2026001	1	45.480	52.008	45.461
2027	2027001	1	45.500	51.996	45.449
2028	2028001	1	45.492	52.000	45.461
2029	2029001	1	45.504	51.988	45.465
2030	2030001	1	45.488	52.004	45.496
2031	2031001	1	45.496	52.004	45.488
2032	2032001	1	45.504	52.000	45.488
2033	2033001	1	45.520	52.016	45.480
2034	2034001	1	45.504	52.016	45.477
2035	2035001	1	45.508	52.016	45.469
2036	2036001	1	45.512	52.004	45.488
2037	2037000	1	45.500	52.012	45.496
2038	2038001	1	45.496	52.012	45.480
2039	2039001	1	45.500	52.004	45.461
2040	2040001	1	45.516	52.008	45.492
2041	2041001	1	45.527	52.008	45.500
2042	2042001	1	45.492	52.016	45.488
2043	2043001	1	45.508	52.027	45.496
2044	2044001	1	45.508	52.012	45.488
2045	2045001	1	45.504	52.016	45.488
2046	2046001	1	45.523	52.027	45.488
2047	2047001	1	45.531	52.016	45.484
2048	2048001	1	45.512	52.016	45.508
2049	2049001	1	45.527	52.031	45.512
2050	2050001	1	45.535	52.035	45.496
2051	2051001	1	45.547	52.020	45.492
2052	2052000	1	45.516	52.039	45.480
2053	2053001	1	45.531	52.051	45.504
2054	2054001	1	45.523	52.039	45.492
2055	2055001	1	45.531	52.031	45.508
2056	2056001	1	45.539	52.043	45.516
2057	2057001	1	45.535	52.043	45.516
2058	2058001	1	45.539	52.035	45.508
2059	2059001	1	45.535	52.020	45.500
2060	2060001	1	45.547	52.047	45.523
2061	2061001	1	45.543	52.043	45.516
2062	2062001	1	45.547	52.047	45.516
2063	2063001	1	45.555	52.043	45.527
2064	2064001	1	45.551	52.055	45.500
2065	2065001	1	45.555	52.035	45.543
2066	2066000	1	45.547	52.051	45.500
2067	2067001	1	45.559	52.063	45.523
2068	2068001	1	45.531	52.055	45.535
2069	2069001	1	45.551	52.051	45.535
2070	2070001	1	45.555	52.055	45.535
2071	2071001	1	45.566	52.059	45.535
2072	2072001	1	45.555	52.059	45.535
2073	2073001	1	45.563	52.063	45.543
2074	2074001	1	45.555	52.066	45.531
2075	2075001	1	45.574	52.055	45.535
2076	2076001	1	45.563	52.039	45.543
2077	2077001	1	45.566	52.078	45.531
2078	2078001	1	45.555	52.066	45.535
2079	2079001	1	45.578	52.066	45.527
2080	2080000	1	45.582	52.059	45.547
2081	2081001	1	45.566	52.070	45.539
2082	2082001	1	45.582	52.051	45.547
2083	2083001	1	45.582	52.066	45.547
2084	2084001	1	45.574	52.090	45.543
2085	2085001	1	45.582	52.063	45.551
2086	2086001	1	45.590	52.078	45.551
2087	2087001	1	45.559	52.066	45.555
2088	2088001	1	45.578	52.063	45.551
2089	2089001	1	45.582	52.082	45.551
2090	2090001	1	45.582	52.078	45.555
2091	2091001	1	45.586	52.082	45.551
2092	2092001	1	45.598	52.082	45.559
2093	2093001	1	45.586	52.063	45.559
2094	2094000	1	45.598	52.094	45.570
2095	2095001	1	45.582	52.082	45.570
2096	2096001	1	45.590	52.094	45.555
2097	2097001	1	45.586	52.086	45.574
2098	2098001	1	45.590	52.098	45.563
2099	2099001	1	45.594	52.086	45.570
2100	2100001	1	45.598	52.086	45.578
2101	2101001	1	45.590	52.078	45.563
2102	2102001	1	45.594	52.094	45.570
2103	2103001	1	45.586	52.109	45.543
2104	2104001	1	45.602	52.070	45.570
2105	2105001	1	45.582	52.082	45.559
2106	2106001	1	45.590	52.098	45.563
2107	2107001	1	45.594	52.105	45.574
2108	2108001	1	45.602	52.113	45.590
2109	2109000	1	45.598	52.102	45.582
2110	2110001	1	45.617	52.102	45.582
2111	2111001	1	45.609	52.113	45.574
2112	2112001	1	45.594	52.102	45.594
2113	2113001	1	45.598	52.133	45.574
2114	2114001	1	45.609	52.098	45.563
2115	2115001	1	45.621	52.121	45.594
2116	2116001	1	45.633	52.125	45.574
2117	2117001	1	45.605	52.117	45.602
2118	2118001	1	45.617	52.109	45.582
2119	2119001	1	45.617	52.109	45.598
2120	2120001	1	45.609	52.109	45.594
2121	2121001	1	45.621	52.121	45.582
2122	2122001	1	45.625	52.102	45.598
2123	2123000	1	45.633	52.109	45.609
2124	2124001	1	45.625	52.109	45.602
2125	2125001	1	45.633	52.113	45.594
2126	2126001	1	45.637	52.125	45.602
2127	2127001	1	45.633	52.129	45.605
2128	2128001	1	45.633	52.109	45.621
2129	2129001	1	45.625	52.113	45.609
2130	2130001	1	45.637	52.117	45.594
2131	2131001	1	45.633	52.129	45.598
2132	2132001	1	45.625	52.129	45.605
2133	2133001	1	45.637	52.121	45.621
2134	2134001	1	45.629	52.125	45.613
2135	2135001	1	45.648	52.129	45.602
2136	2136001	1	45.637	52.129	45.617
2137	2137000	1	45.645	52.145	45.605
2138	2138001	1	45.645	52.137	45.609
2139	2139001	1	45.648	52.129	45.621
2140	2140001	1	45.633	52.145	45.613
2141	2141001	1	45.637	52.133	45.625
2142	2142001	1	45.648	52.125	45.617
2143	2143001	1	45.660	52.145	45.605
2144	2144001	1	45.652	52.141	45.617
2145	2145001	1	45.664	52.156	45.617
2146	2146001	1	45.660	52.137	45.625
2147	2147001	1	45.668	52.156	45.613
2148	2148001	1	45.652	52.152	45.641
2149	2149001	1	45.648	52.141	45.613
2150	2150001	1	45.656	52.156	45.621
2151	2151000	1	45.652	52.141	45.629
2152	2152001	1	45.668	52.160	45.637
2153	2153001	1	45.652	52.156	45.645
2154	2154001	1	45.664	52.141	45.625
2155	2155001	1	45.672	52.141	45.625
2156	2156001	1	45.676	52.152	45.633
2157	2157001	1	45.656	52.145	45.629
2158	2158001	1	45.664	52.172	45.652
2159	2159001	1	45.656	52.156	45.648
2160	2160001	1	45.668	52.156	45.648
2161	2161001	1	45.680	52.152	45.648
2162	2162001	1	45.664	52.156	45.648
2163	2163001	1	45.676	52.172	45.625
2164	2164001	1	45.668	52.156	45.648
2165	2165000	1	45.680	52.152	45.660
2166	2166001	1	45.680	52.168	45.660
2167	2167001	1	45.660	52.148	45.648
2168	2168001	1	45.668	52.168	45.660
2169	2169001	1	45.664	52.172	45.660
2170	2170001	1	45.684	52.168	45.648
2171	2171001	1	45.680	52.176	45.656
2172	2172001	1	45.684	52.180	45.645
2173	2173001	1	45.680	52.172	45.660
2174	2174001	1	45.668	52.164	45.652
2175	2175001	1	45.684	52.168	45.648
2176	2176001	1	45.676	52.188	45.660
2177	2177001	1	45.687	52.172	45.645
2178	2178001	1	45.703	52.168	45.660
2179	2179001	1	45.680	52.184	45.660
2180	2180000	1	45.687	52.172	45.664
2181	2181001	1	45.691	52.172	45.664
2182	2182001	1	45.699	52.184	45.668
2183	2183001	1	45.684	52.184	45.680
2184	2184001	1	45.672	52.184	45.672
2185	2185001	1	45.691	52.184	45.687
2186	2186001	1	45.687	52.184	45.660
2187	2187001	1	45.699	52.184	45.680
2188	2188001	1	45.680	52.195	45.664
2189	2189001	1	45.684	52.176	45.687
2190	2190001	1	45.687	52.180	45.687
2191	2191001	1	45.711	52.168	45.668
2192	2192001	1	45.687	52.203	45.664
2193	2193001	1	45.695	52.184	45.684
2194	2194000	1	45.711	52.188	45.680
2195	2195001	1	45.699	52.195	45.684
2196	2196001	1	45.687	52.195	45.676
2197	2197001	1	45.730	52.203	45.684
2198	2198001	1	45.719	52.203	45.699
2199	2199001	1	45.695	52.203	45.668
2200	2200001	1	45.719	52.191	45.687
2201	2201001	1	45.699	52.203	45.691
2202	2202001	1	45.707	52.203	45.695
2203	2203001	1	45.711	52.184	45.684
2204	2204001	1	45.707	52.195	45.691
2205	2205001	1	45.715	52.207	45.691
2206	2206001	1	45.707	52.199	45.687
2207	2207001	1	45.719	52.203	45.676
2208	2208000	1	45.723	52.230	45.691
2209	2209001	1	45.711	52.207	45.687
2210	2210001	1	45.711	52.211	45.695
2211	2211001	1	45.711	52.215	45.687
2212	2212001	1	45.715	52.199	45.687
2213	2213001	1	45.719	52.211	45.715
2214	2214001	1	45.730	52.219	45.680
2215	2215001	1	45.719	52.207	45.703
2216	2216001	1	45.719	52.219	45.707
2217	2217001	1	45.727	52.199	45.711
2218	2218001	1	45.715	52.223	45.707
2219	2219001	1	45.723	52.223	45.707
2220	2220001	1	45.723	52.234	45.711
2221	2221001	1	45.738	52.215	45.711
2222	2222000	1	45.730	52.215	45.715
2223	2223001	1	45.746	52.211	45.707
2224	2224001	1	45.730	52.219	45.715
2225	2225001	1	45.730	52.223	45.707
2226	2226001	1	45.723	52.234	45.695
2227	2227001	1	45.758	52.219	45.727
2228	2228001	1	45.738	52.223	45.711
2229	2229001	1	45.730	52.230	45.711
2230	2230001	1	45.746	52.238	45.719
2231	2231001	1	45.727	52.227	45.719
2232	2232001	1	45.746	52.230	45.707
2233	2233001	1	45.742	52.238	45.723
2234	2234001	1	45.758	52.227	45.727
2235	2235001	1	45.742	52.227	45.727
2236	2236001	1	45.758	52.242	45.715
2237	2237000	1	45.746	52.242	45.715
2238	2238001	1	45.758	52.238	45.727
2239	2239001	1	45.754	52.238	45.734
2240	2240001	1	45.750	52.242	45.723
2241	2241001	1	45.742	52.227	45.707
2242	2242001	1	45.758	52.238	45.719
2243	2243001	1	45.750	52.223	45.715
2244	2244001	1	45.758	52.242	45.734
2245	2245001	1	45.766	52.246	45.738
2246	2246001	1	45.758	52.246	45.746
2247	2247001	1	45.750	52.234	45.727
2248	2248001	1	45.770	52.242	45.727
2249	2249001	1	45.766	52.238	45.727
2250	2250001	1	45.758	52.258	45.738
2251	2251000	1	45.777	52.246	45.730
2252	2252001	1	45.770	52.238	45.734
2253	2253001	1	45.762	52.262	45.742
2254	2254001	1	45.773	52.266	45.730
2255	2255001	1	45.770	52.262	45.762
2256	2256001	1	45.762	52.262	45.742
2257	2257001	1	45.754	52.254	45.738
2258	2258001	1	45.773	52.266	45.746
2259	2259001	1	45.750	52.262	45.742
2260	2260001	1	45.770	52.262	45.734
2261	2261001	1	45.785	52.258	45.750
2262	2262001	1	45.781	52.262	45.758
2263	2263001	1	45.777	52.270	45.758
2264	2264001	1	45.766	52.258	45.750
2265	2265000	1	45.773	52.250	45.746
2266	2266001	1	45.777	52.262	45.750
2267	2267001	1	45.770	52.254	45.758
2268	2268001	1	45.762	52.254	45.750
2269	2269001	1	45.777	52.262	45.754
2270	2270001	1	45.777	52.254	45.770
2271	2271001	1	45.770	52.258	45.750
2272	2272001	1	45.797	52.262	45.754
2273	2273001	1	45.766	52.258	45.758
2274	2274001	1	45.785	52.270	45.758
2275	2275001	1	45.785	52.277	45.766
2276	2276001	1	45.785	52.277	45.777
2277	2277001	1	45.789	52.270	45.770
2278	2278001	1	45.793	52.262	45.766
2279	2279000	1	45.801	52.293	45.770
2280	2280001	1	45.789	52.266	45.762
2281	2281001	1	45.773	52.270	45.762
2282	2282001	1	45.789	52.266	45.770
2283	2283001	1	45.793	52.293	45.770
2284	2284001	1	45.785	52.262	45.770
2285	2285001	1	45.801	52.289	45.777
2286	2286001	1	45.813	52.281	45.773
2287	2287001	1	45.789	52.285	45.766
2288	2288001	1	45.797	52.297	45.777
2289	2289001	1	45.789	52.301	45.770
2290	2290001	1	45.793	52.266	45.801
2291	2291001	1	45.809	52.281	45.770
2292	2292001	1	45.805	52.277	45.766
2293	2293000	1	45.809	52.293	45.770
2294	2294001	1	45.813	52.277	45.762
2295	2295001	1	45.781	52.277	45.777
2296	2296001	1	45.793	52.305	45.773
2297	2297001	1	45.793	52.273	45.777
2298	2298001	1	45.805	52.305	45.785
2299	2299001	1	45.801	52.289	45.793
