time[s]	time_effective[ms]	power[1]	TO[C]	TH[C]	TOunten[C]
1657	1657001	1	50.145	60.863	50.313
1658	1658001	1	50.133	60.848	50.309
1659	1659001	1	50.148	60.871	50.320
1660	1660001	1	50.125	60.855	50.328
1661	1661001	1	50.160	60.855	50.313
1662	1662001	1	50.148	60.883	50.324
1663	1663001	1	50.164	60.883	50.336
1664	1664001	1	50.148	60.867	50.324
1665	1665001	1	50.141	60.891	50.348
1666	1666001	1	50.160	60.883	50.332
1667	1667001	1	50.164	60.891	50.340
1668	1668000	1	50.168	60.875	50.336
1669	1669001	1	50.176	60.887	50.344
1670	1670001	1	50.176	60.902	50.344
1671	1671001	1	50.188	60.895	50.348
1672	1672001	1	50.176	60.891	50.355
1673	1673001	1	50.180	60.891	50.355
1674	1674001	1	50.180	60.895	50.355
1675	1675001	1	50.180	60.902	50.359
1676	1676001	1	50.172	60.902	50.371
1677	1677001	1	50.180	60.895	50.383
1678	1678001	1	50.188	60.914	50.359
1679	1679001	1	50.180	60.926	50.375
1680	1680001	1	50.199	60.906	50.375
1681	1681001	1	50.195	60.926	50.363
1682	1682000	1	50.191	60.930	50.375
1683	1683001	1	50.195	60.914	50.387
1684	1684001	1	50.188	60.922	50.387
1685	1685001	1	50.219	60.914	50.383
1686	1686001	1	50.211	60.934	50.395
1687	1687001	1	50.203	60.926	50.395
1688	1688001	1	50.215	60.930	50.398
1689	1689001	1	50.211	60.934	50.398
1690	1690001	1	50.230	60.938	50.395
1691	1691001	1	50.238	60.938	50.402
1692	1692001	1	50.234	60.922	50.410
1693	1693001	1	50.238	60.941	50.422
1694	1694001	1	50.242	60.949	50.414
1695	1695001	1	50.230	60.957	50.426
1696	1696000	1	50.223	60.930	50.410
1697	1697001	1	50.242	60.949	50.410
1698	1698001	1	50.238	60.957	50.410
1699	1699001	1	50.242	60.941	50.438
1700	1700001	1	50.254	60.973	50.441
1701	1701001	1	50.262	60.961	50.430
1702	1702001	1	50.254	60.977	50.422
1703	1703001	1	50.266	60.969	50.438
1704	1704001	1	50.254	60.973	50.422
1705	1705001	1	50.254	60.957	50.430
1706	1706001	1	50.258	60.980	50.434
1707	1707001	1	50.262	60.969	50.438
1708	1708001	1	50.270	60.969	50.449
1709	1709001	1	50.293	60.977	50.449
1710	1710000	1	50.277	60.977	50.453
1711	1711001	1	50.273	60.992	50.449
1712	1712001	1	50.277	60.973	50.441
1713	1713001	1	50.301	61.000	50.473
1714	1714001	1	50.297	60.988	50.453
1715	1715001	1	50.289	60.984	50.453
1716	1716001	1	50.285	60.992	50.453
1717	1717001	1	50.305	60.984	50.465
1718	1718001	1	50.277	60.980	50.461
1719	1719001	1	50.277	60.996	50.480
1720	1720001	1	50.289	60.988	50.488
1721	1721001	1	50.328	60.988	50.484
1722	1722001	1	50.297	60.980	50.484
1723	1723001	1	50.305	60.988	50.480
1724	1724001	1	50.305	61.000	50.480
1725	1725000	1	50.305	60.992	50.480
1726	1726001	1	50.305	61.016	50.473
1727	1727001	1	50.316	61.023	50.484
1728	1728001	1	50.313	61.012	50.504
1729	1729001	1	50.332	61.027	50.484
1730	1730001	1	50.301	61.000	50.500
1731	1731001	1	50.320	61.031	50.500
1732	1732001	1	50.340	61.008	50.492
1733	1733001	1	50.324	61.020	50.500
1734	1734001	1	50.332	61.020	50.504
1735	1735001	1	50.324	61.027	50.520
1736	1736001	1	50.316	61.039	50.520
1737	1737001	1	50.348	61.039	50.523
1738	1738001	1	50.340	61.031	50.512
1739	1739000	1	50.332	61.031	50.516
1740	1740001	1	50.348	61.055	50.531
1741	1741001	1	50.344	61.020	50.516
1742	1742001	1	50.352	61.055	50.527
1743	1743001	1	50.367	61.051	50.535
1744	1744001	1	50.348	61.059	50.547
1745	1745001	1	50.367	61.035	50.535
1746	1746001	1	50.352	61.039	50.535
1747	1747001	1	50.348	61.043	50.539
1748	1748001	1	50.352	61.070	50.523
1749	1749001	1	50.363	61.059	50.539
1750	1750001	1	50.359	61.063	50.555
1751	1751001	1	50.371	61.070	50.551
1752	1752001	1	50.375	61.055	50.555
1753	1753000	1	50.379	61.063	50.551
1754	1754001	1	50.375	61.074	50.559
1755	1755001	1	50.398	61.070	50.551
1756	1756001	1	50.375	61.066	50.563
1757	1757001	1	50.363	61.078	50.555
1758	1758001	1	50.391	61.066	50.551
1759	1759001	1	50.379	61.070	50.570
1760	1760001	1	50.383	61.070	50.566
1761	1761001	1	50.398	61.090	50.570
1762	1762001	1	50.395	61.078	50.578
1763	1763001	1	50.398	61.090	50.559
1764	1764001	1	50.402	61.090	50.586
1765	1765001	1	50.387	61.090	50.570
1766	1766001	1	50.418	61.098	50.578
1767	1767000	1	50.406	61.094	50.598
1768	1768001	1	50.398	61.086	50.578
1769	1769001	1	50.426	61.105	50.578
1770	1770001	1	50.410	61.098	50.590
1771	1771001	1	50.398	61.102	50.590
1772	1772001	1	50.434	61.102	50.594
1773	1773001	1	50.426	61.109	50.602
1774	1774001	1	50.422	61.109	50.598
1775	1775001	1	50.430	61.109	50.594
1776	1776001	1	50.426	61.109	50.594
1777	1777001	1	50.422	61.117	50.602
1778	1778001	1	50.434	61.109	50.598
1779	1779001	1	50.418	61.129	50.605
1780	1780001	1	50.430	61.102	50.617
1781	1781000	1	50.430	61.129	50.617
1782	1782001	1	50.438	61.129	50.625
1783	1783001	1	50.422	61.148	50.613
1784	1784001	1	50.445	61.109	50.621
1785	1785001	1	50.438	61.137	50.633
1786	1786001	1	50.434	61.125	50.633
1787	1787001	1	50.449	61.125	50.633
1788	1788001	1	50.457	61.117	50.621
1789	1789001	1	50.449	61.148	50.633
1790	1790001	1	50.465	61.141	50.621
1791	1791001	1	50.453	61.129	50.641
1792	1792001	1	50.469	61.145	50.641
1793	1793001	1	50.441	61.145	50.637
1794	1794001	1	50.457	61.133	50.641
1795	1795001	1	50.445	61.148	50.637
1796	1796000	1	50.465	61.160	50.648
1797	1797001	1	50.477	61.145	50.660
1798	1798001	1	50.473	61.156	50.648
1799	1799001	1	50.480	61.156	50.637
1800	1800001	1	50.477	61.148	50.648
1801	1801001	1	50.480	61.176	50.656
1802	1802001	1	50.477	61.156	50.664
1803	1803001	1	50.480	61.164	50.660
1804	1804001	1	50.469	61.164	50.652
1805	1805001	1	50.492	61.164	50.652
1806	1806001	1	50.469	61.184	50.656
1807	1807001	1	50.480	61.176	50.668
1808	1808001	1	50.496	61.172	50.680
1809	1809001	1	50.484	61.172	50.668
1810	1810000	1	50.504	61.168	50.684
1811	1811001	1	50.504	61.168	50.676
1812	1812001	1	50.480	61.184	50.691
1813	1813001	1	50.488	61.164	50.684
1814	1814001	1	50.508	61.168	50.691
1815	1815001	1	50.508	61.172	50.684
1816	1816001	1	50.492	61.184	50.687
1817	1817001	1	50.508	61.184	50.687
1818	1818001	1	50.508	61.184	50.691
1819	1819001	1	50.523	61.184	50.691
1820	1820000	1	50.520	61.188	50.703
1821	1821001	1	50.512	61.188	50.703
1822	1822001	1	50.539	61.188	50.699
1823	1823001	1	50.516	61.207	50.691
1824	1824000	1	50.527	61.199	50.703
1825	1825001	1	50.535	61.207	50.703
1826	1826001	1	50.531	61.207	50.695
1827	1827001	1	50.527	61.199	50.707
1828	1828001	1	50.535	61.195	50.695
1829	1829001	1	50.535	61.219	50.719
1830	1830001	1	50.543	61.211	50.699
1831	1831001	1	50.539	61.215	50.723
1832	1832001	1	50.539	61.195	50.719
1833	1833001	1	50.539	61.211	50.723
1834	1834001	1	50.559	61.207	50.727
1835	1835001	1	50.555	61.215	50.719
1836	1836001	1	50.543	61.223	50.730
1837	1837001	1	50.566	61.227	50.734
1838	1838000	1	50.543	61.219	50.727
1839	1839001	1	50.555	61.227	50.727
1840	1840001	1	50.563	61.227	50.742
1841	1841001	1	50.563	61.234	50.742
1842	1842001	1	50.566	61.219	50.727
1843	1843001	1	50.551	61.223	50.746
1844	1844001	1	50.570	61.234	50.746
1845	1845001	1	50.570	61.223	50.734
1846	1846001	1	50.563	61.242	50.750
1847	1847001	1	50.570	61.234	50.750
1848	1848001	1	50.570	61.234	50.758
1849	1849001	1	50.574	61.230	50.754
1850	1850001	1	50.574	61.238	50.762
1851	1851001	1	50.586	61.246	50.754
1852	1852001	1	50.582	61.246	50.762
1853	1853000	1	50.578	61.250	50.766
1854	1854001	1	50.598	61.246	50.762
1855	1855001	1	50.574	61.262	50.766
1856	1856001	1	50.578	61.262	50.773
1857	1857001	1	50.578	61.254	50.762
1858	1858001	1	50.594	61.254	50.781
1859	1859001	1	50.613	61.266	50.773
1860	1860001	1	50.578	61.254	50.773
1861	1861001	1	50.605	61.230	50.773
1862	1862001	1	50.617	61.258	50.770
1863	1863001	1	50.594	61.254	50.773
1864	1864001	1	50.613	61.258	50.793
1865	1865001	1	50.602	61.250	50.766
1866	1866001	1	50.605	61.277	50.781
1867	1867000	1	50.609	61.273	50.781
1868	1868001	1	50.613	61.273	50.793
1869	1869001	1	50.605	61.281	50.785
1870	1870001	1	50.613	61.285	50.785
1871	1871001	1	50.621	61.266	50.797
1872	1872001	1	50.629	61.277	50.797
1873	1873001	1	50.621	61.293	50.813
1874	1874001	1	50.621	61.285	50.797
1875	1875001	1	50.621	61.297	50.793
1876	1876001	1	50.625	61.281	50.789
1877	1877001	1	50.617	61.277	50.801
1878	1878001	1	50.633	61.285	50.809
1879	1879001	1	50.621	61.277	50.801
1880	1880001	1	50.625	61.273	50.809
1881	1881000	1	50.637	61.297	50.820
1882	1882001	1	50.633	61.289	50.809
1883	1883001	1	50.645	61.285	50.816
1884	1884001	1	50.645	61.297	50.844
1885	1885001	1	50.637	61.301	50.836
1886	1886001	1	50.652	61.297	50.816
1887	1887001	1	50.641	61.289	50.820
1888	1888001	1	50.641	61.293	50.828
1889	1889001	1	50.645	61.285	50.816
1890	1890001	1	50.652	61.301	50.836
1891	1891001	1	50.656	61.305	50.855
1892	1892001	1	50.664	61.316	50.820
1893	1893001	1	50.656	61.340	50.816
1894	1894001	1	50.664	61.305	50.816
1895	1895001	1	50.668	61.324	50.832
1896	1896001	1	50.664	61.336	50.848
1897	1897001	1	50.676	61.312	50.832
1898	1898001	1	50.664	61.336	50.848
1899	1899001	1	50.672	61.312	50.836
1900	1900001	1	50.672	61.328	50.844
1901	1901001	1	50.680	61.336	50.844
1902	1902001	1	50.664	61.316	50.859
1903	1903001	1	50.672	61.332	50.859
1904	1904001	1	50.684	61.320	50.863
1905	1905001	1	50.672	61.324	50.848
1906	1906001	1	50.687	61.336	50.859
1907	1907001	1	50.672	61.320	50.859
1908	1908001	1	50.691	61.328	50.852
1909	1909000	1	50.680	61.355	50.852
1910	1910001	1	50.691	61.336	50.859
1911	1911001	1	50.691	61.344	50.871
1912	1912001	1	50.691	61.367	50.867
1913	1913001	1	50.680	61.336	50.859
1914	1914001	1	50.691	61.348	50.871
1915	1915001	1	50.707	61.359	50.883
1916	1916001	1	50.719	61.344	50.871
1917	1917001	1	50.719	61.363	50.871
1918	1918001	1	50.707	61.336	50.883
1919	1919001	1	50.687	61.363	50.879
1920	1920001	1	50.691	61.379	50.887
1921	1921001	1	50.711	61.359	50.887
1922	1922001	1	50.715	61.375	50.895
1923	1923001	1	50.707	61.340	50.891
1924	1924000	1	50.719	61.379	50.891
1925	1925001	1	50.703	61.367	50.898
1926	1926001	1	50.695	61.359	50.887
1927	1927001	1	50.719	61.352	50.902
1928	1928001	1	50.707	61.359	50.906
1929	1929001	1	50.715	61.363	50.910
1930	1930001	1	50.730	61.363	50.910
1931	1931001	1	50.719	61.383	50.906
1932	1932001	1	50.734	61.383	50.914
1933	1933001	1	50.723	61.375	50.906
1934	1934001	1	50.746	61.371	50.891
1935	1935001	1	50.727	61.375	50.922
1936	1936001	1	50.723	61.375	50.930
1937	1937001	1	50.723	61.387	50.930
1938	1938000	1	50.730	61.375	50.910
1939	1939001	1	50.727	61.383	50.918
1940	1940001	1	50.730	61.398	50.926
1941	1941001	1	50.738	61.391	50.914
1942	1942001	1	50.734	61.395	50.922
1943	1943001	1	50.730	61.391	50.906
1944	1944001	1	50.746	61.395	50.934
1945	1945001	1	50.750	61.395	50.918
1946	1946001	1	50.770	61.402	50.934
1947	1947001	1	50.742	61.391	50.934
1948	1948001	1	50.766	61.395	50.934
1949	1949001	1	50.762	61.402	50.938
1950	1950001	1	50.770	61.406	50.934
1951	1951001	1	50.750	61.418	50.941
1952	1952000	1	50.766	61.410	50.953
1953	1953001	1	50.738	61.398	50.934
1954	1954001	1	50.766	61.406	50.930
1955	1955001	1	50.766	61.422	50.953
1956	1956001	1	50.785	61.398	50.953
1957	1957001	1	50.766	61.430	50.945
1958	1958001	1	50.773	61.434	50.949
1959	1959001	1	50.766	61.414	50.949
1960	1960001	1	50.777	61.418	50.957
1961	1961001	1	50.777	61.430	50.957
1962	1962001	1	50.770	61.418	50.965
1963	1963001	1	50.777	61.414	50.953
1964	1964001	1	50.801	61.430	50.973
1965	1965001	1	50.777	61.434	50.961
1966	1966000	1	50.785	61.426	50.980
1967	1967001	1	50.785	61.422	50.980
1968	1968001	1	50.773	61.430	50.973
1969	1969001	1	50.785	61.426	50.965
1970	1970001	1	50.805	61.430	50.977
1971	1971001	1	50.793	61.426	50.973
1972	1972001	1	50.789	61.430	50.988
1973	1973001	1	50.793	61.453	50.961
1974	1974001	1	50.789	61.445	50.988
1975	1975001	1	50.797	61.430	50.980
1976	1976001	1	50.809	61.422	50.977
1977	1977001	1	50.813	61.445	50.980
1978	1978001	1	50.809	61.441	50.992
1979	1979001	1	50.809	61.441	50.992
1980	1980001	1	50.805	61.449	50.992
1981	1981000	1	50.809	61.445	50.996
1982	1982001	1	50.809	61.457	51.000
1983	1983001	1	50.809	61.457	50.996
1984	1984001	1	50.813	61.457	51.004
1985	1985001	1	50.836	61.465	51.000
1986	1986001	1	50.813	61.445	50.992
1987	1987001	1	50.840	61.449	51.012
1988	1988001	1	50.816	61.457	51.008
1989	1989001	1	50.832	61.457	51.023
1990	1990001	1	50.828	61.465	51.004
1991	1991001	1	50.832	61.461	50.996
1992	1992001	1	50.840	61.461	51.012
1993	1993001	1	50.824	61.453	51.004
1994	1994001	1	50.840	61.465	51.027
1995	1995000	1	50.832	61.465	51.016
1996	1996001	1	50.828	61.465	51.008
1997	1997001	1	50.840	61.480	51.016
1998	1998001	1	50.844	61.488	51.031
1999	1999001	1	50.844	61.473	51.027
2000	2000001	1	50.852	61.477	51.020
2001	2001001	1	50.848	61.477	51.031
2002	2002001	1	50.852	61.488	51.008
2003	2003001	1	50.855	61.477	51.020
2004	2004001	1	50.848	61.469	51.016
2005	2005001	1	50.863	61.480	51.035
2006	2006001	1	50.855	61.484	51.055
2007	2007001	1	50.855	61.477	51.039
2008	2008001	1	50.863	61.496	51.023
2009	2009000	1	50.867	61.480	51.031
2010	2010001	1	50.863	61.496	51.059
2011	2011001	1	50.859	61.488	51.035
2012	2012001	1	50.867	61.484	51.051
2013	2013001	1	50.859	61.496	51.051
2014	2014001	1	50.871	61.492	51.047
2015	2015001	1	50.875	61.488	51.047
2016	2016001	1	50.855	61.496	51.039
2017	2017001	1	50.875	61.484	51.035
2018	2018001	1	50.867	61.504	51.047
2019	2019001	1	50.879	61.484	51.047
2020	2020001	1	50.883	61.504	51.051
2021	2021001	1	50.887	61.496	51.063
2022	2022001	1	50.879	61.496	51.063
2023	2023000	1	50.891	61.492	51.070
2024	2024001	1	50.887	61.500	51.051
2025	2025001	1	50.875	61.516	51.051
2026	2026001	1	50.879	61.504	51.047
2027	2027001	1	50.887	61.500	51.051
2028	2028001	1	50.891	61.500	51.059
2029	2029001	1	50.887	61.523	51.070
2030	2030001	1	50.898	61.520	51.074
2031	2031001	1	50.875	61.523	51.063
2032	2032001	1	50.898	61.496	51.078
2033	2033001	1	50.902	61.523	51.082
2034	2034001	1	50.887	61.523	51.070
2035	2035001	1	50.883	61.500	51.078
2036	2036001	1	50.883	61.527	51.082
2037	2037000	1	50.895	61.508	51.082
2038	2038001	1	50.887	61.535	51.098
2039	2039001	1	50.906	61.531	51.086
2040	2040001	1	50.914	61.535	51.082
2041	2041001	1	50.914	61.535	51.086
2042	2042001	1	50.898	61.539	51.086
2043	2043001	1	50.918	61.551	51.090
2044	2044001	1	50.918	61.523	51.086
2045	2045001	1	50.914	61.531	51.098
2046	2046001	1	50.910	61.535	51.086
2047	2047001	1	50.930	61.559	51.086
2048	2048001	1	50.926	61.539	51.090
2049	2049001	1	50.922	61.543	51.086
2050	2050001	1	50.926	61.543	51.102
2051	2051001	1	50.918	61.535	51.098
2052	2052000	1	50.922	61.539	51.098
2053	2053001	1	50.930	61.551	51.098
2054	2054001	1	50.926	61.547	51.102
2055	2055001	1	50.934	61.543	51.121
2056	2056001	1	50.934	61.555	51.109
2057	2057001	1	50.926	61.555	51.098
2058	2058001	1	50.945	61.555	51.117
2059	2059001	1	50.922	61.539	51.113
2060	2060001	1	50.934	61.555	51.102
2061	2061001	1	50.938	61.555	51.129
2062	2062001	1	50.938	61.574	51.117
2063	2063001	1	50.945	61.555	51.141
2064	2064001	1	50.941	61.563	51.121
2065	2065001	1	50.945	61.570	51.125
2066	2066000	1	50.934	61.559	51.129
2067	2067001	1	50.930	61.555	51.137
2068	2068001	1	50.949	61.570	51.125
2069	2069001	1	50.941	61.559	51.141
2070	2070001	1	50.957	61.555	51.129
2071	2071001	1	50.961	61.539	51.141
2072	2072001	1	50.945	61.574	51.133
2073	2073001	1	50.941	61.590	51.133
2074	2074001	1	50.949	61.578	51.125
2075	2075001	1	50.961	61.574	51.137
2076	2076001	1	50.965	61.570	51.141
2077	2077001	1	50.949	61.563	51.121
2078	2078001	1	50.949	61.563	51.145
2079	2079001	1	50.977	61.570	51.141
2080	2080000	1	50.973	61.570	51.129
2081	2081001	1	50.953	61.578	51.129
2082	2082001	1	50.965	61.582	51.145
2083	2083001	1	50.961	61.566	51.148
2084	2084001	1	50.965	61.570	51.148
2085	2085001	1	50.980	61.578	51.160
2086	2086001	1	50.969	61.586	51.160
2087	2087001	1	50.961	61.590	51.160
2088	2088001	1	50.945	61.582	51.164
2089	2089001	1	50.973	61.582	51.152
2090	2090001	1	50.996	61.586	51.152
2091	2091001	1	50.973	61.570	51.160
2092	2092001	1	50.957	61.590	51.141
2093	2093001	1	50.977	61.582	51.172
2094	2094000	1	50.996	61.594	51.168
2095	2095001	1	50.980	61.605	51.172
2096	2096001	1	51.000	61.586	51.164
2097	2097001	1	50.984	61.598	51.160
2098	2098001	1	50.980	61.598	51.184
2099	2099001	1	50.988	61.594	51.160
2100	2100001	1	50.984	61.609	51.176
2101	2101001	1	50.996	61.586	51.184
2102	2102001	1	50.984	61.605	51.168
2103	2103001	1	50.973	61.609	51.172
2104	2104001	1	50.996	61.602	51.184
2105	2105001	1	51.004	61.598	51.172
2106	2106001	1	51.008	61.605	51.172
2107	2107001	1	50.992	61.605	51.172
2108	2108001	1	51.000	61.613	51.176
2109	2109000	1	50.996	61.613	51.184
2110	2110001	1	51.000	61.617	51.180
2111	2111001	1	51.004	61.625	51.188
2112	2112001	1	51.000	61.609	51.195
2113	2113001	1	51.004	61.621	51.176
2114	2114001	1	51.027	61.602	51.203
2115	2115001	1	51.004	61.617	51.184
2116	2116001	1	50.984	61.625	51.191
2117	2117001	1	51.020	61.625	51.184
2118	2118001	1	51.012	61.621	51.188
2119	2119001	1	51.031	61.617	51.203
2120	2120001	1	51.000	61.625	51.203
2121	2121001	1	51.004	61.637	51.203
2122	2122001	1	51.023	61.621	51.203
2123	2123000	1	51.027	61.633	51.203
2124	2124001	1	51.016	61.633	51.211
2125	2125001	1	51.035	61.629	51.191
2126	2126001	1	51.027	61.637	51.199
2127	2127001	1	51.012	61.645	51.219
2128	2128001	1	51.031	61.629	51.207
2129	2129001	1	51.035	61.625	51.211
2130	2130001	1	51.031	61.641	51.199
2131	2131001	1	51.055	61.629	51.223
2132	2132001	1	51.031	61.645	51.219
2133	2133001	1	51.055	61.641	51.227
2134	2134001	1	51.023	61.641	51.215
2135	2135001	1	51.051	61.629	51.227
2136	2136001	1	51.039	61.641	51.211
2137	2137000	1	51.051	61.629	51.234
2138	2138001	1	51.023	61.637	51.211
2139	2139001	1	51.027	61.633	51.211
2140	2140001	1	51.035	61.652	51.234
2141	2141001	1	51.047	61.641	51.234
2142	2142001	1	51.051	61.648	51.223
2143	2143001	1	51.043	61.641	51.246
2144	2144001	1	51.059	61.656	51.227
2145	2145001	1	51.070	61.656	51.227
2146	2146001	1	51.063	61.656	51.234
2147	2147001	1	51.059	61.672	51.234
2148	2148001	1	51.063	61.645	51.227
2149	2149001	1	51.063	61.664	51.234
2150	2150001	1	51.043	61.652	51.242
2151	2151000	1	51.066	61.645	51.230
2152	2152001	1	51.063	61.652	51.246
2153	2153001	1	51.051	61.652	51.250
2154	2154001	1	51.063	61.668	51.234
2155	2155001	1	51.082	61.676	51.242
2156	2156001	1	51.063	61.660	51.234
2157	2157001	1	51.059	61.656	51.242
2158	2158001	1	51.059	61.672	51.250
2159	2159001	1	51.070	61.660	51.258
2160	2160001	1	51.082	61.664	51.234
2161	2161001	1	51.059	61.676	51.242
2162	2162001	1	51.059	61.672	51.238
2163	2163001	1	51.082	61.672	51.242
2164	2164001	1	51.078	61.676	51.246
2165	2165000	1	51.078	61.676	51.262
2166	2166001	1	51.078	61.664	51.266
2167	2167001	1	51.078	61.668	51.266
2168	2168001	1	51.066	61.680	51.262
2169	2169001	1	51.066	61.668	51.281
2170	2170001	1	51.070	61.656	51.250
2171	2171001	1	51.082	61.680	51.254
2172	2172001	1	51.070	61.668	51.266
2173	2173001	1	51.066	61.664	51.254
2174	2174001	1	51.078	61.684	51.262
2175	2175001	1	51.078	61.691	51.266
2176	2176001	1	51.074	61.684	51.266
2177	2177001	1	51.070	61.688	51.266
2178	2178001	1	51.078	61.684	51.281
2179	2179001	1	51.086	61.684	51.270
2180	2180000	1	51.070	61.676	51.277
2181	2181001	1	51.098	61.691	51.285
2182	2182001	1	51.094	61.684	51.289
2183	2183001	1	51.082	61.684	51.281
2184	2184001	1	51.102	61.676	51.270
2185	2185001	1	51.078	61.688	51.273
2186	2186001	1	51.090	61.680	51.289
2187	2187001	1	51.094	61.695	51.281
2188	2188001	1	51.102	61.703	51.285
2189	2189001	1	51.117	61.703	51.281
2190	2190001	1	51.098	61.695	51.289
2191	2191001	1	51.082	61.688	51.289
2192	2192001	1	51.102	61.695	51.289
2193	2193001	1	51.086	61.684	51.293
2194	2194000	1	51.105	61.707	51.289
2195	2195001	1	51.113	61.703	51.301
2196	2196001	1	51.098	61.691	51.301
2197	2197001	1	51.094	61.695	51.297
2198	2198001	1	51.113	61.703	51.297
2199	2199001	1	51.113	61.719	51.293
2200	2200001	1	51.117	61.688	51.297
2201	2201001	1	51.105	61.703	51.301
2202	2202001	1	51.109	61.715	51.309
2203	2203001	1	51.105	61.707	51.316
2204	2204001	1	51.109	61.715	51.312
2205	2205001	1	51.129	61.711	51.301
2206	2206001	1	51.129	61.688	51.297
2207	2207001	1	51.121	61.707	51.297
2208	2208000	1	51.125	61.723	51.309
2209	2209001	1	51.125	61.727	51.324
2210	2210001	1	51.129	61.715	51.316
2211	2211001	1	51.145	61.707	51.312
2212	2212001	1	51.133	61.715	51.316
2213	2213001	1	51.145	61.723	51.309
2214	2214001	1	51.121	61.734	51.324
2215	2215001	1	51.133	61.727	51.320
2216	2216001	1	51.141	61.734	51.316
2217	2217001	1	51.137	61.727	51.309
2218	2218001	1	51.129	61.723	51.320
2219	2219001	1	51.133	61.727	51.316
2220	2220001	1	51.141	61.750	51.324
2221	2221001	1	51.137	61.715	51.328
2222	2222000	1	51.145	61.730	51.328
2223	2223001	1	51.137	61.734	51.312
2224	2224001	1	51.148	61.742	51.324
2225	2225001	1	51.156	61.746	51.332
2226	2226001	1	51.160	61.738	51.328
2227	2227001	1	51.148	61.738	51.316
2228	2228001	1	51.148	61.738	51.324
2229	2229001	1	51.141	61.746	51.328
2230	2230001	1	51.148	61.738	51.332
2231	2231001	1	51.156	61.762	51.348
2232	2232001	1	51.152	61.734	51.348
2233	2233001	1	51.145	61.750	51.324
2234	2234001	1	51.152	61.746	51.336
2235	2235001	1	51.145	61.766	51.340
2236	2236001	1	51.148	61.734	51.328
2237	2237000	1	51.141	61.758	51.344
2238	2238001	1	51.145	61.742	51.355
2239	2239001	1	51.152	61.750	51.348
2240	2240001	1	51.164	61.754	51.344
2241	2241001	1	51.156	61.750	51.340
2242	2242001	1	51.164	61.758	51.340
2243	2243001	1	51.145	61.734	51.344
2244	2244001	1	51.164	61.766	51.348
2245	2245001	1	51.168	61.734	51.344
2246	2246001	1	51.160	61.754	51.367
2247	2247001	1	51.148	61.766	51.359
2248	2248001	1	51.164	61.758	51.367
2249	2249001	1	51.172	61.746	51.359
2250	2250001	1	51.188	61.762	51.359
2251	2251000	1	51.172	61.766	51.344
2252	2252001	1	51.164	61.746	51.359
2253	2253001	1	51.184	61.754	51.363
2254	2254001	1	51.184	61.750	51.359
2255	2255001	1	51.184	61.754	51.355
2256	2256001	1	51.188	61.766	51.375
2257	2257001	1	51.188	61.766	51.355
2258	2258001	1	51.184	61.766	51.363
2259	2259001	1	51.184	61.766	51.375
2260	2260001	1	51.191	61.773	51.379
2261	2261001	1	51.176	61.773	51.375
2262	2262001	1	51.176	61.773	51.375
2263	2263001	1	51.188	61.766	51.375
2264	2264001	1	51.176	61.777	51.375
2265	2265000	1	51.199	61.773	51.398
2266	2266001	1	51.176	61.766	51.371
2267	2267001	1	51.184	61.773	51.371
2268	2268001	1	51.199	61.793	51.391
2269	2269001	1	51.195	61.770	51.387
2270	2270001	1	51.195	61.773	51.371
2271	2271001	1	51.191	61.777	51.391
2272	2272001	1	51.195	61.789	51.387
2273	2273001	1	51.195	61.789	51.379
2274	2274001	1	51.191	61.797	51.371
2275	2275001	1	51.211	61.785	51.375
2276	2276001	1	51.188	61.781	51.395
2277	2277001	1	51.203	61.777	51.379
2278	2278001	1	51.195	61.789	51.367
2279	2279000	1	51.215	61.789	51.383
2280	2280001	1	51.211	61.793	51.391
2281	2281001	1	51.188	61.797	51.398
2282	2282001	1	51.207	61.785	51.395
2283	2283001	1	51.207	61.777	51.379
2284	2284001	1	51.223	61.789	51.398
2285	2285001	1	51.219	61.797	51.398
2286	2286001	1	51.203	61.797	51.395
2287	2287001	1	51.211	61.793	51.398
2288	2288001	1	51.211	61.801	51.398
2289	2289001	1	51.227	61.789	51.406
2290	2290001	1	51.227	61.797	51.398
2291	2291001	1	51.230	61.801	51.398
2292	2292001	1	51.215	61.813	51.402
2293	2293000	1	51.219	61.805	51.387
2294	2294001	1	51.211	61.797	51.395
2295	2295001	1	51.211	61.801	51.414
2296	2296001	1	51.223	61.789	51.395
2297	2297001	1	51.223	61.785	51.410
2298	2298001	1	51.223	61.801	51.410
2299	2299001	1	51.219	61.809	51.406
