time[s]	time_effective[ms]	power[1]	TO[C]	TH[C]	TOunten[C]
1550	1550001	1	48.266	55.906	48.422
1551	1551001	1	48.273	55.922	48.410
1552	1552001	1	48.277	55.914	48.418
1553	1553001	1	48.281	55.926	48.434
1554	1554000	1	48.281	55.926	48.426
1555	1555001	1	48.289	55.922	48.434
1556	1556001	1	48.297	55.918	48.426
1557	1557001	1	48.297	55.922	48.445
1558	1558001	1	48.293	55.930	48.426
1559	1559001	1	48.305	55.926	48.426
1560	1560001	1	48.309	55.938	48.438
1561	1561001	1	48.316	55.957	48.445
1562	1562001	1	48.309	55.934	48.445
1563	1563001	1	48.316	55.934	48.461
1564	1564001	1	48.313	55.938	48.453
1565	1565001	1	48.316	55.957	48.445
1566	1566001	1	48.316	55.941	48.453
1567	1567001	1	48.332	55.965	48.445
1568	1568000	1	48.324	55.965	48.461
1569	1569001	1	48.340	55.965	48.461
1570	1570001	1	48.320	55.949	48.461
1571	1571001	1	48.328	55.957	48.465
1572	1572001	1	48.336	55.965	48.469
1573	1573001	1	48.348	55.980	48.477
1574	1574001	1	48.340	55.980	48.484
1575	1575001	1	48.340	55.980	48.492
1576	1576001	1	48.336	55.973	48.496
1577	1577001	1	48.359	55.969	48.492
1578	1578001	1	48.328	55.977	48.492
1579	1579001	1	48.348	55.969	48.496
1580	1580001	1	48.344	55.988	48.500
1581	1581001	1	48.359	55.996	48.480
1582	1582000	1	48.375	55.980	48.496
1583	1583001	1	48.359	55.992	48.500
1584	1584001	1	48.363	55.996	48.484
1585	1585001	1	48.363	56.000	48.504
1586	1586001	1	48.375	56.000	48.504
1587	1587001	1	48.375	55.992	48.508
1588	1588001	1	48.387	56.004	48.512
1589	1589001	1	48.363	56.004	48.512
1590	1590001	1	48.379	56.008	48.520
1591	1591001	1	48.371	56.008	48.516
1592	1592001	1	48.395	56.012	48.523
1593	1593001	1	48.375	56.004	48.520
1594	1594001	1	48.379	56.012	48.527
1595	1595001	1	48.371	56.012	48.527
1596	1596001	1	48.387	56.023	48.523
1597	1597000	1	48.379	56.043	48.512
1598	1598001	1	48.398	56.023	48.539
1599	1599001	1	48.410	56.020	48.539
1600	1600001	1	48.422	56.027	48.539
1601	1601001	1	48.410	56.016	48.535
1602	1602001	1	48.414	56.027	48.566
1603	1603001	1	48.402	56.023	48.566
1604	1604001	1	48.418	56.039	48.570
1605	1605001	1	48.430	56.039	48.566
1606	1606001	1	48.422	56.035	48.570
1607	1607001	1	48.410	56.055	48.551
1608	1608001	1	48.422	56.035	48.547
1609	1609001	1	48.445	56.035	48.559
1610	1610001	1	48.434	56.051	48.570
1611	1611000	1	48.430	56.055	48.563
1612	1612001	1	48.434	56.051	48.563
1613	1613001	1	48.438	56.047	48.574
1614	1614001	1	48.453	56.043	48.563
1615	1615001	1	48.441	56.055	48.578
1616	1616001	1	48.449	56.066	48.586
1617	1617001	1	48.449	56.074	48.594
1618	1618001	1	48.453	56.063	48.586
1619	1619001	1	48.457	56.066	48.574
1620	1620001	1	48.457	56.086	48.594
1621	1621001	1	48.473	56.082	48.594
1622	1622001	1	48.465	56.070	48.594
1623	1623001	1	48.453	56.090	48.602
1624	1624001	1	48.465	56.094	48.602
1625	1625000	1	48.480	56.078	48.609
1626	1626001	1	48.469	56.102	48.602
1627	1627001	1	48.477	56.098	48.613
1628	1628001	1	48.465	56.090	48.613
1629	1629001	1	48.469	56.094	48.613
1630	1630001	1	48.473	56.098	48.609
1631	1631001	1	48.488	56.105	48.621
1632	1632001	1	48.477	56.098	48.641
1633	1633001	1	48.484	56.094	48.605
1634	1634001	1	48.473	56.113	48.621
1635	1635001	1	48.477	56.109	48.637
1636	1636001	1	48.492	56.105	48.629
1637	1637001	1	48.488	56.098	48.633
1638	1638001	1	48.488	56.109	48.633
1639	1639001	1	48.488	56.117	48.629
1640	1640001	1	48.500	56.109	48.633
1641	1641001	1	48.492	56.109	48.648
1642	1642001	1	48.488	56.125	48.633
1643	1643001	1	48.500	56.113	48.637
1644	1644001	1	48.492	56.113	48.648
1645	1645001	1	48.512	56.137	48.637
1646	1646001	1	48.508	56.113	48.648
1647	1647001	1	48.516	56.137	48.656
1648	1648001	1	48.508	56.121	48.648
1649	1649001	1	48.520	56.133	48.648
1650	1650001	1	48.523	56.133	48.664
1651	1651001	1	48.523	56.129	48.664
1652	1652001	1	48.512	56.148	48.656
1653	1653000	1	48.520	56.156	48.664
1654	1654001	1	48.523	56.133	48.660
1655	1655001	1	48.539	56.148	48.664
1656	1656001	1	48.516	56.148	48.676
1657	1657001	1	48.535	56.156	48.664
1658	1658001	1	48.539	56.141	48.688
1659	1659001	1	48.539	56.168	48.684
1660	1660001	1	48.543	56.168	48.680
1661	1661001	1	48.555	56.160	48.703
1662	1662001	1	48.547	56.160	48.691
1663	1663001	1	48.547	56.188	48.695
1664	1664001	1	48.555	56.172	48.695
1665	1665001	1	48.566	56.164	48.684
1666	1666001	1	48.547	56.160	48.711
1667	1667001	1	48.543	56.160	48.691
1668	1668000	1	48.566	56.180	48.703
1669	1669001	1	48.559	56.172	48.703
1670	1670001	1	48.570	56.188	48.703
1671	1671001	1	48.570	56.176	48.715
1672	1672001	1	48.582	56.184	48.707
1673	1673001	1	48.574	56.195	48.715
1674	1674001	1	48.578	56.195	48.727
1675	1675001	1	48.578	56.184	48.715
1676	1676001	1	48.582	56.188	48.723
1677	1677001	1	48.570	56.191	48.711
1678	1678001	1	48.586	56.195	48.727
1679	1679001	1	48.594	56.188	48.719
1680	1680001	1	48.582	56.195	48.723
1681	1681001	1	48.598	56.203	48.719
1682	1682000	1	48.594	56.195	48.730
1683	1683001	1	48.590	56.219	48.727
1684	1684001	1	48.594	56.223	48.734
1685	1685001	1	48.586	56.211	48.754
1686	1686001	1	48.594	56.207	48.734
1687	1687001	1	48.598	56.207	48.727
1688	1688001	1	48.609	56.207	48.762
1689	1689001	1	48.613	56.207	48.742
1690	1690001	1	48.605	56.215	48.746
1691	1691001	1	48.621	56.211	48.762
1692	1692001	1	48.621	56.227	48.766
1693	1693001	1	48.605	56.227	48.742
1694	1694001	1	48.617	56.230	48.754
1695	1695001	1	48.605	56.211	48.746
1696	1696000	1	48.621	56.242	48.746
1697	1697001	1	48.633	56.242	48.758
1698	1698001	1	48.625	56.238	48.770
1699	1699001	1	48.613	56.234	48.762
1700	1700001	1	48.641	56.227	48.770
1701	1701001	1	48.637	56.242	48.770
1702	1702001	1	48.633	56.234	48.777
1703	1703001	1	48.641	56.238	48.773
1704	1704001	1	48.633	56.246	48.781
1705	1705001	1	48.637	56.242	48.781
1706	1706001	1	48.633	56.250	48.781
1707	1707001	1	48.652	56.254	48.777
1708	1708001	1	48.648	56.242	48.793
1709	1709001	1	48.641	56.262	48.797
1710	1710000	1	48.664	56.258	48.789
1711	1711001	1	48.656	56.270	48.805
1712	1712001	1	48.652	56.246	48.793
1713	1713001	1	48.656	56.258	48.797
1714	1714001	1	48.652	56.262	48.781
1715	1715001	1	48.652	56.250	48.801
1716	1716001	1	48.656	56.258	48.812
1717	1717001	1	48.672	56.273	48.809
1718	1718001	1	48.660	56.262	48.820
1719	1719001	1	48.668	56.273	48.816
1720	1720001	1	48.660	56.270	48.809
1721	1721001	1	48.668	56.277	48.805
1722	1722001	1	48.684	56.273	48.824
1723	1723001	1	48.691	56.277	48.820
1724	1724001	1	48.680	56.281	48.816
1725	1725000	1	48.699	56.289	48.828
1726	1726001	1	48.684	56.266	48.828
1727	1727001	1	48.680	56.293	48.836
1728	1728001	1	48.684	56.281	48.844
1729	1729001	1	48.707	56.270	48.824
1730	1730001	1	48.680	56.289	48.828
1731	1731001	1	48.680	56.301	48.828
1732	1732001	1	48.695	56.297	48.852
1733	1733001	1	48.680	56.281	48.840
1734	1734001	1	48.707	56.297	48.824
1735	1735001	1	48.715	56.305	48.828
1736	1736001	1	48.695	56.305	48.844
1737	1737001	1	48.711	56.289	48.840
1738	1738001	1	48.715	56.297	48.840
1739	1739001	1	48.730	56.305	48.848
1740	1740001	1	48.699	56.320	48.863
1741	1741001	1	48.695	56.297	48.836
1742	1742001	1	48.719	56.328	48.863
1743	1743001	1	48.707	56.312	48.844
1744	1744001	1	48.715	56.328	48.879
1745	1745001	1	48.707	56.320	48.855
1746	1746001	1	48.734	56.324	48.867
1747	1747001	1	48.711	56.312	48.863
1748	1748001	1	48.738	56.320	48.855
1749	1749001	1	48.723	56.316	48.875
1750	1750001	1	48.727	56.328	48.848
1751	1751001	1	48.750	56.332	48.855
1752	1752001	1	48.723	56.336	48.871
1753	1753000	1	48.746	56.344	48.879
1754	1754001	1	48.734	56.336	48.863
1755	1755001	1	48.742	56.348	48.887
1756	1756001	1	48.730	56.344	48.891
1757	1757001	1	48.746	56.340	48.875
1758	1758001	1	48.742	56.340	48.875
1759	1759001	1	48.730	56.355	48.879
1760	1760001	1	48.738	56.359	48.883
1761	1761001	1	48.758	56.336	48.895
1762	1762001	1	48.738	56.359	48.887
1763	1763001	1	48.754	56.344	48.914
1764	1764001	1	48.746	56.352	48.898
1765	1765001	1	48.754	56.355	48.895
1766	1766001	1	48.754	56.359	48.895
1767	1767000	1	48.762	56.348	48.914
1768	1768001	1	48.766	56.355	48.895
1769	1769001	1	48.762	56.363	48.906
1770	1770001	1	48.750	56.363	48.914
1771	1771001	1	48.777	56.375	48.914
1772	1772001	1	48.781	56.367	48.910
1773	1773001	1	48.773	56.371	48.914
1774	1774001	1	48.793	56.383	48.906
1775	1775001	1	48.773	56.367	48.918
1776	1776001	1	48.766	56.367	48.934
1777	1777001	1	48.781	56.363	48.926
1778	1778001	1	48.781	56.379	48.926
1779	1779001	1	48.785	56.398	48.906
1780	1780001	1	48.789	56.375	48.934
1781	1781000	1	48.773	56.383	48.938
1782	1782001	1	48.789	56.387	48.938
1783	1783001	1	48.781	56.398	48.945
1784	1784001	1	48.793	56.395	48.926
1785	1785001	1	48.816	56.402	48.941
1786	1786001	1	48.809	56.418	48.949
1787	1787001	1	48.785	56.383	48.945
1788	1788001	1	48.816	56.410	48.945
1789	1789001	1	48.812	56.410	48.945
1790	1790001	1	48.809	56.398	48.926
1791	1791001	1	48.812	56.406	48.941
1792	1792001	1	48.809	56.402	48.941
1793	1793001	1	48.801	56.391	48.961
1794	1794001	1	48.793	56.391	48.957
1795	1795001	1	48.816	56.402	48.953
1796	1796000	1	48.816	56.414	48.945
1797	1797001	1	48.820	56.406	48.969
1798	1798001	1	48.824	56.434	48.973
1799	1799001	1	48.832	56.418	48.965
1800	1800001	1	48.812	56.406	48.957
1801	1801001	1	48.812	56.414	48.945
1802	1802001	1	48.816	56.422	48.980
1803	1803001	1	48.824	56.398	48.969
1804	1804001	1	48.836	56.438	48.961
1805	1805001	1	48.840	56.422	48.961
1806	1806001	1	48.844	56.434	48.973
1807	1807001	1	48.824	56.422	48.984
1808	1808001	1	48.844	56.426	48.988
1809	1809001	1	48.816	56.426	48.992
1810	1810000	1	48.816	56.410	48.977
1811	1811001	1	48.844	56.441	48.977
1812	1812001	1	48.832	56.434	48.977
1813	1813001	1	48.852	56.449	48.984
1814	1814001	1	48.836	56.434	48.996
1815	1815001	1	48.828	56.430	49.004
1816	1816001	1	48.855	56.445	48.992
1817	1817001	1	48.848	56.445	48.996
1818	1818001	1	48.859	56.441	48.996
1819	1819001	1	48.848	56.449	48.984
1820	1820001	1	48.887	56.457	48.996
1821	1821001	1	48.859	56.461	48.992
1822	1822001	1	48.855	56.453	48.984
1823	1823001	1	48.852	56.457	49.004
1824	1824000	1	48.883	56.453	48.996
1825	1825001	1	48.875	56.453	49.008
1826	1826001	1	48.871	56.457	49.004
1827	1827001	1	48.867	56.453	49.020
1828	1828001	1	48.867	56.473	49.012
1829	1829001	1	48.871	56.465	49.039
1830	1830001	1	48.867	56.473	49.016
1831	1831001	1	48.887	56.453	49.020
1832	1832001	1	48.887	56.492	49.023
1833	1833001	1	48.871	56.473	49.023
1834	1834001	1	48.875	56.465	49.004
1835	1835001	1	48.883	56.469	49.039
1836	1836001	1	48.863	56.469	49.031
1837	1837001	1	48.887	56.477	49.020
1838	1838000	1	48.891	56.469	49.020
1839	1839001	1	48.879	56.477	49.031
1840	1840001	1	48.883	56.480	49.023
1841	1841001	1	48.883	56.488	49.039
1842	1842001	1	48.902	56.480	49.027
1843	1843001	1	48.895	56.488	49.035
1844	1844001	1	48.914	56.477	49.047
1845	1845001	1	48.898	56.488	49.039
1846	1846001	1	48.902	56.492	49.043
1847	1847001	1	48.906	56.477	49.035
1848	1848001	1	48.914	56.496	49.039
1849	1849001	1	48.895	56.492	49.039
1850	1850001	1	48.910	56.492	49.059
1851	1851001	1	48.898	56.488	49.063
1852	1852001	1	48.914	56.488	49.063
1853	1853000	1	48.898	56.500	49.047
1854	1854001	1	48.918	56.488	49.055
1855	1855001	1	48.930	56.504	49.066
1856	1856001	1	48.914	56.496	49.070
1857	1857001	1	48.906	56.516	49.059
1858	1858001	1	48.910	56.488	49.063
1859	1859001	1	48.941	56.492	49.051
1860	1860001	1	48.926	56.504	49.047
1861	1861001	1	48.926	56.496	49.078
1862	1862001	1	48.922	56.516	49.066
1863	1863001	1	48.930	56.508	49.074
1864	1864001	1	48.934	56.504	49.078
1865	1865001	1	48.934	56.520	49.066
1866	1866001	1	48.930	56.504	49.078
1867	1867000	1	48.926	56.523	49.078
1868	1868001	1	48.930	56.527	49.070
1869	1869001	1	48.930	56.535	49.078
1870	1870001	1	48.961	56.527	49.063
1871	1871001	1	48.965	56.508	49.082
1872	1872001	1	48.949	56.516	49.074
1873	1873001	1	48.961	56.512	49.086
1874	1874001	1	48.949	56.543	49.078
1875	1875001	1	48.953	56.539	49.082
1876	1876001	1	48.938	56.535	49.078
1877	1877001	1	48.953	56.543	49.090
1878	1878001	1	48.945	56.523	49.082
1879	1879001	1	48.941	56.535	49.090
1880	1880001	1	48.961	56.539	49.098
1881	1881000	1	48.961	56.547	49.086
1882	1882001	1	48.961	56.543	49.094
1883	1883001	1	48.961	56.539	49.094
1884	1884001	1	48.957	56.547	49.105
1885	1885001	1	48.949	56.531	49.105
1886	1886001	1	48.965	56.551	49.098
1887	1887001	1	48.965	56.539	49.098
1888	1888001	1	48.961	56.539	49.113
1889	1889001	1	48.992	56.547	49.090
1890	1890001	1	48.957	56.555	49.102
1891	1891001	1	48.965	56.566	49.102
1892	1892001	1	48.977	56.563	49.113
1893	1893001	1	48.977	56.559	49.113
1894	1894001	1	48.969	56.551	49.129
1895	1895000	1	48.984	56.570	49.105
1896	1896001	1	48.988	56.559	49.121
1897	1897001	1	48.977	56.559	49.113
1898	1898001	1	48.984	56.563	49.125
1899	1899001	1	48.992	56.563	49.117
1900	1900001	1	48.980	56.586	49.125
1901	1901001	1	48.996	56.563	49.133
1902	1902001	1	48.988	56.559	49.129
1903	1903001	1	48.992	56.590	49.113
1904	1904001	1	48.988	56.559	49.137
1905	1905001	1	48.996	56.574	49.117
1906	1906001	1	48.988	56.586	49.133
1907	1907001	1	49.008	56.578	49.129
1908	1908001	1	49.012	56.582	49.148
1909	1909000	1	49.008	56.574	49.137
1910	1910001	1	49.004	56.570	49.137
1911	1911001	1	49.016	56.598	49.152
1912	1912001	1	49.012	56.590	49.141
1913	1913001	1	49.000	56.574	49.145
1914	1914001	1	49.000	56.582	49.148
1915	1915001	1	49.012	56.594	49.152
1916	1916001	1	49.000	56.590	49.156
1917	1917001	1	49.016	56.582	49.148
1918	1918001	1	49.023	56.590	49.148
1919	1919001	1	49.004	56.594	49.148
1920	1920001	1	49.027	56.586	49.152
1921	1921001	1	49.020	56.594	49.168
1922	1922001	1	49.016	56.570	49.148
1923	1923001	1	49.020	56.582	49.160
1924	1924000	1	49.016	56.598	49.160
1925	1925001	1	49.016	56.605	49.176
1926	1926001	1	49.016	56.605	49.145
1927	1927001	1	49.031	56.598	49.156
1928	1928001	1	49.027	56.609	49.176
1929	1929001	1	49.031	56.609	49.172
1930	1930001	1	49.031	56.617	49.172
1931	1931001	1	49.039	56.609	49.168
1932	1932001	1	49.035	56.617	49.164
1933	1933001	1	49.039	56.609	49.180
1934	1934001	1	49.047	56.609	49.195
1935	1935001	1	49.027	56.605	49.164
1936	1936001	1	49.043	56.609	49.172
1937	1937001	1	49.047	56.605	49.180
1938	1938000	1	49.031	56.621	49.180
1939	1939001	1	49.043	56.613	49.176
1940	1940001	1	49.035	56.605	49.191
1941	1941001	1	49.039	56.625	49.195
1942	1942001	1	49.051	56.621	49.184
1943	1943001	1	49.035	56.621	49.191
1944	1944001	1	49.039	56.621	49.195
1945	1945001	1	49.059	56.613	49.184
1946	1946001	1	49.059	56.633	49.199
1947	1947001	1	49.047	56.637	49.191
1948	1948001	1	49.055	56.641	49.195
1949	1949001	1	49.055	56.637	49.188
1950	1950001	1	49.051	56.641	49.199
1951	1951001	1	49.063	56.652	49.203
1952	1952000	1	49.059	56.641	49.199
1953	1953001	1	49.055	56.652	49.203
1954	1954001	1	49.066	56.641	49.203
1955	1955001	1	49.082	56.641	49.199
1956	1956001	1	49.066	56.637	49.219
1957	1957001	1	49.078	56.656	49.223
1958	1958001	1	49.066	56.656	49.215
1959	1959001	1	49.082	56.645	49.207
1960	1960001	1	49.070	56.656	49.195
1961	1961001	1	49.074	56.660	49.211
1962	1962001	1	49.074	56.656	49.207
1963	1963001	1	49.070	56.645	49.215
1964	1964001	1	49.070	56.664	49.227
1965	1965001	1	49.082	56.676	49.219
1966	1966000	1	49.078	56.656	49.223
1967	1967001	1	49.094	56.652	49.227
1968	1968001	1	49.082	56.656	49.215
1969	1969001	1	49.074	56.656	49.230
1970	1970001	1	49.086	56.660	49.234
1971	1971001	1	49.074	56.660	49.230
1972	1972001	1	49.082	56.664	49.223
1973	1973001	1	49.098	56.664	49.223
1974	1974001	1	49.090	56.668	49.227
1975	1975001	1	49.086	56.660	49.215
1976	1976001	1	49.074	56.648	49.223
1977	1977001	1	49.090	56.668	49.234
1978	1978001	1	49.094	56.668	49.238
1979	1979001	1	49.102	56.656	49.234
1980	1980001	1	49.109	56.656	49.238
1981	1981000	1	49.094	56.672	49.238
1982	1982001	1	49.094	56.676	49.238
1983	1983001	1	49.105	56.672	49.242
1984	1984001	1	49.113	56.672	49.238
1985	1985001	1	49.090	56.688	49.234
1986	1986001	1	49.102	56.680	49.250
1987	1987001	1	49.094	56.668	49.234
1988	1988001	1	49.086	56.660	49.254
1989	1989001	1	49.102	56.676	49.246
1990	1990001	1	49.117	56.684	49.246
1991	1991001	1	49.102	56.680	49.270
1992	1992001	1	49.102	56.684	49.258
1993	1993001	1	49.105	56.691	49.250
1994	1994001	1	49.105	56.684	49.250
1995	1995000	1	49.105	56.668	49.254
1996	1996001	1	49.129	56.699	49.266
1997	1997001	1	49.109	56.684	49.270
1998	1998001	1	49.117	56.680	49.258
1999	1999001	1	49.113	56.695	49.258
2000	2000001	1	49.117	56.695	49.270
2001	2001001	1	49.125	56.691	49.254
2002	2002001	1	49.145	56.695	49.262
2003	2003001	1	49.137	56.699	49.258
2004	2004001	1	49.117	56.684	49.262
2005	2005001	1	49.117	56.711	49.262
2006	2006001	1	49.152	56.703	49.270
2007	2007001	1	49.137	56.699	49.293
2008	2008001	1	49.129	56.703	49.281
2009	2009000	1	49.145	56.703	49.289
2010	2010001	1	49.145	56.715	49.285
2011	2011001	1	49.137	56.699	49.281
2012	2012001	1	49.125	56.715	49.270
2013	2013001	1	49.137	56.727	49.289
2014	2014001	1	49.145	56.711	49.266
2015	2015001	1	49.145	56.719	49.277
2016	2016001	1	49.121	56.719	49.281
2017	2017001	1	49.141	56.727	49.293
2018	2018001	1	49.137	56.703	49.285
2019	2019001	1	49.137	56.703	49.285
2020	2020001	1	49.145	56.703	49.285
2021	2021001	1	49.160	56.707	49.277
2022	2022001	1	49.156	56.723	49.281
2023	2023000	1	49.152	56.715	49.305
2024	2024001	1	49.145	56.727	49.309
2025	2025001	1	49.141	56.723	49.289
2026	2026001	1	49.148	56.730	49.297
2027	2027001	1	49.156	56.719	49.297
2028	2028001	1	49.164	56.730	49.301
2029	2029001	1	49.148	56.746	49.297
2030	2030001	1	49.145	56.730	49.305
2031	2031001	1	49.156	56.734	49.313
2032	2032001	1	49.156	56.730	49.297
2033	2033001	1	49.160	56.730	49.305
2034	2034001	1	49.164	56.746	49.297
2035	2035001	1	49.164	56.738	49.301
2036	2036001	1	49.180	56.719	49.297
2037	2037000	1	49.164	56.715	49.309
2038	2038001	1	49.168	56.738	49.309
2039	2039001	1	49.164	56.742	49.313
2040	2040001	1	49.164	56.758	49.320
2041	2041001	1	49.164	56.730	49.316
2042	2042001	1	49.160	56.742	49.324
2043	2043001	1	49.168	56.754	49.313
2044	2044001	1	49.180	56.730	49.324
2045	2045001	1	49.195	56.758	49.316
2046	2046001	1	49.180	56.742	49.340
2047	2047001	1	49.176	56.746	49.332
2048	2048001	1	49.191	56.746	49.313
2049	2049001	1	49.180	56.734	49.332
2050	2050001	1	49.191	56.750	49.332
2051	2051001	1	49.207	56.742	49.336
2052	2052000	1	49.203	56.754	49.328
2053	2053001	1	49.195	56.750	49.340
2054	2054001	1	49.191	56.750	49.336
2055	2055001	1	49.180	56.754	49.340
2056	2056001	1	49.184	56.746	49.328
2057	2057001	1	49.191	56.742	49.340
2058	2058001	1	49.172	56.770	49.324
2059	2059001	1	49.184	56.758	49.344
2060	2060001	1	49.203	56.754	49.340
2061	2061001	1	49.195	56.762	49.336
2062	2062001	1	49.195	56.750	49.348
2063	2063001	1	49.211	56.762	49.332
2064	2064001	1	49.203	56.770	49.359
2065	2065001	1	49.207	56.766	49.348
2066	2066000	1	49.195	56.770	49.359
2067	2067001	1	49.207	56.777	49.348
2068	2068001	1	49.215	56.766	49.336
2069	2069001	1	49.219	56.773	49.352
2070	2070001	1	49.219	56.777	49.344
2071	2071001	1	49.211	56.777	49.352
2072	2072001	1	49.215	56.789	49.355
2073	2073001	1	49.219	56.777	49.355
2074	2074001	1	49.219	56.777	49.363
2075	2075001	1	49.211	56.770	49.348
2076	2076001	1	49.207	56.773	49.367
2077	2077001	1	49.211	56.785	49.340
2078	2078001	1	49.227	56.770	49.359
2079	2079001	1	49.207	56.793	49.348
2080	2080000	1	49.215	56.805	49.359
2081	2081001	1	49.223	56.801	49.352
2082	2082001	1	49.223	56.805	49.363
2083	2083001	1	49.238	56.777	49.359
2084	2084001	1	49.227	56.781	49.359
2085	2085001	1	49.234	56.781	49.367
2086	2086001	1	49.219	56.797	49.375
2087	2087001	1	49.242	56.793	49.371
2088	2088001	1	49.242	56.777	49.367
2089	2089001	1	49.238	56.789	49.359
2090	2090001	1	49.242	56.793	49.352
2091	2091001	1	49.250	56.789	49.367
2092	2092001	1	49.227	56.797	49.391
2093	2093001	1	49.223	56.793	49.363
2094	2094000	1	49.230	56.789	49.371
2095	2095001	1	49.219	56.809	49.363
2096	2096001	1	49.234	56.816	49.375
2097	2097001	1	49.246	56.797	49.395
2098	2098001	1	49.238	56.801	49.371
2099	2099001	1	49.242	56.797	49.387
2100	2100001	1	49.227	56.809	49.379
2101	2101001	1	49.246	56.813	49.383
2102	2102001	1	49.230	56.801	49.387
2103	2103001	1	49.234	56.805	49.375
2104	2104001	1	49.246	56.816	49.387
2105	2105001	1	49.238	56.793	49.375
2106	2106001	1	49.242	56.797	49.414
2107	2107001	1	49.238	56.820	49.379
2108	2108001	1	49.246	56.805	49.379
2109	2109000	1	49.262	56.816	49.375
2110	2110001	1	49.250	56.813	49.375
2111	2111001	1	49.234	56.801	49.391
2112	2112001	1	49.246	56.816	49.391
2113	2113001	1	49.258	56.820	49.391
2114	2114001	1	49.250	56.813	49.398
2115	2115001	1	49.258	56.820	49.402
2116	2116001	1	49.246	56.813	49.402
2117	2117001	1	49.262	56.820	49.398
2118	2118001	1	49.270	56.824	49.391
2119	2119001	1	49.262	56.813	49.391
2120	2120001	1	49.246	56.820	49.387
2121	2121001	1	49.270	56.832	49.398
2122	2122000	1	49.281	56.836	49.398
2123	2123000	1	49.266	56.836	49.406
2124	2124001	1	49.273	56.832	49.414
2125	2125001	1	49.258	56.836	49.414
2126	2126001	1	49.281	56.820	49.422
2127	2127001	1	49.285	56.836	49.402
2128	2128001	1	49.281	56.832	49.410
2129	2129001	1	49.266	56.844	49.402
2130	2130001	1	49.273	56.844	49.410
2131	2131001	1	49.270	56.840	49.422
2132	2132001	1	49.281	56.836	49.418
2133	2133001	1	49.270	56.824	49.434
2134	2134001	1	49.277	56.840	49.426
2135	2135001	1	49.289	56.832	49.414
2136	2136001	1	49.262	56.832	49.414
2137	2137000	1	49.281	56.832	49.430
2138	2138001	1	49.285	56.836	49.437
2139	2139001	1	49.297	56.832	49.426
2140	2140001	1	49.293	56.840	49.434
2141	2141001	1	49.285	56.844	49.422
2142	2142001	1	49.266	56.855	49.426
2143	2143001	1	49.297	56.855	49.437
2144	2144001	1	49.297	56.859	49.414
2145	2145001	1	49.305	56.859	49.426
2146	2146001	1	49.285	56.855	49.449
2147	2147001	1	49.289	56.844	49.430
2148	2148001	1	49.285	56.859	49.434
2149	2149001	1	49.305	56.871	49.430
2150	2150001	1	49.305	56.859	49.437
2151	2151000	1	49.305	56.848	49.422
2152	2152001	1	49.289	56.852	49.426
2153	2153001	1	49.301	56.871	49.445
2154	2154001	1	49.301	56.875	49.441
2155	2155001	1	49.313	56.863	49.437
2156	2156001	1	49.313	56.863	49.426
2157	2157001	1	49.309	56.863	49.449
2158	2158001	1	49.293	56.879	49.441
2159	2159001	1	49.309	56.875	49.430
2160	2160001	1	49.301	56.867	49.449
2161	2161001	1	49.301	56.863	49.453
2162	2162001	1	49.301	56.875	49.457
2163	2163001	1	49.313	56.871	49.469
2164	2164001	1	49.301	56.855	49.434
2165	2165000	1	49.289	56.871	49.461
2166	2166001	1	49.309	56.863	49.441
2167	2167001	1	49.313	56.867	49.437
2168	2168001	1	49.309	56.879	49.449
2169	2169001	1	49.328	56.883	49.465
2170	2170001	1	49.328	56.879	49.441
2171	2171001	1	49.328	56.879	49.477
2172	2172001	1	49.309	56.867	49.465
2173	2173001	1	49.305	56.887	49.437
2174	2174001	1	49.313	56.895	49.449
2175	2175001	1	49.324	56.875	49.465
2176	2176001	1	49.328	56.883	49.441
2177	2177001	1	49.316	56.883	49.477
2178	2178001	1	49.324	56.859	49.469
2179	2179001	1	49.348	56.883	49.465
2180	2180000	1	49.320	56.891	49.469
2181	2181001	1	49.316	56.887	49.473
2182	2182001	1	49.336	56.898	49.473
2183	2183001	1	49.328	56.887	49.473
2184	2184001	1	49.316	56.863	49.480
2185	2185001	1	49.336	56.891	49.477
2186	2186001	1	49.324	56.879	49.473
2187	2187001	1	49.324	56.906	49.465
2188	2188001	1	49.336	56.902	49.469
2189	2189001	1	49.328	56.891	49.480
2190	2190001	1	49.340	56.898	49.477
2191	2191001	1	49.340	56.879	49.480
2192	2192001	1	49.340	56.898	49.477
2193	2193001	1	49.324	56.902	49.484
2194	2194000	1	49.344	56.891	49.473
2195	2195001	1	49.355	56.895	49.484
2196	2196001	1	49.340	56.918	49.500
2197	2197001	1	49.328	56.898	49.477
2198	2198001	1	49.355	56.906	49.473
2199	2199001	1	49.344	56.895	49.484
2200	2200001	1	49.340	56.902	49.492
2201	2201001	1	49.344	56.906	49.492
2202	2202001	1	49.348	56.902	49.496
2203	2203001	1	49.359	56.910	49.500
2204	2204001	1	49.363	56.895	49.473
2205	2205001	1	49.363	56.898	49.508
2206	2206001	1	49.352	56.914	49.516
2207	2207001	1	49.344	56.910	49.480
2208	2208000	1	49.363	56.914	49.500
2209	2209001	1	49.355	56.902	49.500
2210	2210001	1	49.363	56.898	49.508
2211	2211001	1	49.375	56.914	49.496
2212	2212001	1	49.363	56.922	49.504
2213	2213001	1	49.352	56.898	49.512
